unix_ms,rss_kb,cpu_pct
1787234241119,301856,100.0
1787234241183,313056,100.0
1787234241246,324256,100.0
1787234241308,335440,100.0
1787234241372,336320,99.3
1787234241435,341744,99.3
1787234241497,352864,100.0
1787234241560,363808,100.0
1787234241620,374160,99.1
1787234241678,383552,99.1
1787234241732,392768,99.1
1787234241788,402240,99.1
1787234241849,412784,99.1
1787234241911,424000,100.0
1787234241974,435168,100.0
1787234242037,440064,100.0
1787234242099,440064,100.0
1787234242163,442144,99.9
1787234242217,451824,99.9
1787234242273,461824,100.0
1787234242336,472848,100.0
1787234242393,482416,99.0
1787234242454,493504,99.0
1787234242516,505056,100.0
1787234242578,516432,100.0
1787234242641,527568,100.0
1787234242696,537520,100.0
1787234242760,549296,100.0
1787234242823,560592,100.0
1787234242886,572128,99.5
1787234242946,583264,99.5
1787234243001,593520,100.0
1787234243065,596736,100.0
1787234243128,596736,100.0
1787234243190,596736,100.0
1787234243253,596720,99.6
1787234243312,607104,99.6
1787234243375,618672,100.0
1787234243438,630272,100.0
1787234243497,641392,99.0
1787234243560,653152,99.0
1787234243621,664224,100.0
1787234243682,675248,100.0
1787234243737,685184,100.0
1787234243802,696496,99.0
1787234243863,706832,98.7
1787234243926,717840,98.7
1787234243986,728448,98.7
1787234244048,740032,100.0
1787234244111,751168,100.0
1787234244172,762304,100.0
1787234244233,773024,100.0
1787234244297,784336,100.0
1787234244360,795712,100.0
1787234244423,807120,99.4
1787234244486,818528,99.4
1787234244549,829200,100.0
1787234244610,832768,100.0
1787234244673,832768,99.2
1787234244726,832768,99.2
1787234244788,832768,100.0
1787234244851,832768,100.0
1787234244914,832768,99.1
1787234244970,837120,99.1
1787234245033,848384,100.0
1787234245093,858752,100.0
1787234245156,869984,99.0
1787234245219,881488,99.0
1787234245274,891280,100.0
1787234245335,901664,100.0
1787234245394,912128,99.8
1787234245457,923264,99.8
1787234245520,933008,100.0
1787234245578,942928,100.0
1787234245632,952432,99.3
1787234245690,962928,99.3
1787234245754,974400,100.0
1787234245815,985600,100.0
1787234245879,995872,100.0
1787234245937,1006592,100.0
1787234245997,1014432,98.5
1787234246055,1014480,98.5
1787234246115,1014560,98.5
1787234246171,1014640,100.0
1787234246230,1014656,100.0
1787234246290,1014880,100.0
1787234246352,1014880,100.0
1787234246407,1014880,69.5
1787234246460,1014880,69.5
1787234246516,1014880,43.4
1787234246580,1014880,43.4
