unix_ms,rss_kb,cpu_pct
1787235076383,3249664,99.1
1787235076445,3260544,99.1
1787235076506,3271392,98.8
1787235076567,3282160,98.8
1787235076629,3293232,98.8
1787235076691,3304432,100.0
1787235076755,3315376,100.0
1787235076818,3326368,100.0
1787235076879,3337440,100.0
1787235076942,3348352,99.2
1787235077005,3359648,99.2
1787235077065,3370320,100.0
1787235077125,3381088,100.0
1787235077179,3390528,99.1
1787235077239,3401088,99.1
1787235077302,3412448,99.9
1787235077365,3423760,99.9
1787235077428,3435072,100.0
1787235077487,3445408,100.0
1787235077545,3456000,99.4
1787235077607,3467360,99.4
1787235077666,3478240,100.0
1787235077725,3488464,100.0
1787235077787,3499824,99.1
1787235077850,3511168,99.1
1787235077912,3522128,100.0
1787235077975,3533680,100.0
1787235078034,3544608,99.3
1787235078095,3552256,99.3
1787235078157,3552256,100.0
1787235078218,3552256,100.0
1787235078274,3552256,99.1
1787235078336,3552256,99.1
1787235078393,3552256,100.0
1787235078456,3552256,100.0
1787235078510,3552256,97.8
1787235078567,3552256,97.8
1787235078624,3552256,97.8
1787235078687,3552256,100.0
1787235078743,3556464,100.0
1787235078799,3566624,99.3
1787235078862,3577984,99.3
1787235078925,3589440,100.0
1787235078988,3601200,100.0
1787235079051,3612784,100.0
1787235079109,3623568,100.0
1787235079172,3635168,99.1
1787235079232,3645920,99.1
1787235079295,3656992,100.0
1787235079349,3666176,100.0
1787235079409,3676592,100.0
1787235079473,3687744,100.0
1787235079535,3699360,99.4
1787235079593,3709312,99.4
1787235079651,3719680,100.0
1787235079714,3730832,100.0
1787235079768,3740160,99.7
1787235079831,3751504,99.7
1787235079894,3762880,98.3
1787235079957,3774048,98.3
1787235080012,3784144,99.3
1787235080071,3794048,99.3
1787235080134,3805360,99.3
1787235080192,3815264,99.1
1787235080246,3824912,99.1
1787235080309,3836240,100.0
1787235080363,3845968,100.0
1787235080426,3857264,99.3
1787235080489,3868400,99.3
1787235080551,3878976,100.0
1787235080611,3888592,100.0
1787235080672,3898368,99.7
1787235080728,3907872,99.7
1787235080788,3918608,100.0
1787235080849,3929392,100.0
1787235080907,3939680,99.2
1787235080967,3950656,99.2
1787235081030,3961152,100.0
1787235081092,3972464,100.0
1787235081153,3981712,99.1
1787235081216,3992496,99.1
1787235081279,4002864,100.0
1787235081339,4013152,100.0
1787235081402,4024464,98.5
1787235081456,4034464,98.5
1787235081516,4045424,100.0
1787235081580,4056928,100.0
1787235081643,4068192,100.0
1787235081703,4079008,100.0
1787235081766,4090192,99.7
1787235081820,4099696,99.7
1787235081881,4110688,99.7
1787235081941,4120624,100.0
1787235082004,4131664,100.0
1787235082067,4142768,98.5
1787235082128,4153760,98.5
1787235082191,4165056,100.0
1787235082247,4175216,100.0
1787235082308,4186128,99.4
1787235082368,4196464,99.4
1787235082431,4207920,100.0
1787235082490,4218560,100.0
1787235082543,4228272,99.3
1787235082604,4239376,99.3
1787235082660,4249520,100.0
1787235082723,4260752,100.0
1787235082785,4271712,99.1
1787235082847,4282352,99.1
1787235082902,4292128,100.0
1787235082957,4301488,100.0
1787235083020,4312592,99.1
1787235083076,4322176,99.1
1787235083137,4332736,99.1
1787235083201,4343904,100.0
1787235083258,4354096,100.0
1787235083318,4364448,99.0
1787235083373,4374144,99.0
1787235083427,4383776,100.0
1787235083482,4393792,100.0
1787235083545,4405072,99.0
1787235083603,4415520,99.0
1787235083662,4426320,100.0
1787235083726,4437680,100.0
1787235083780,4447488,100.0
1787235083843,4458784,100.0
1787235083906,4469872,99.4
1787235083963,4480192,99.4
1787235084026,4491488,100.0
1787235084081,4501504,100.0
1787235084140,4512192,97.7
1787235084194,4521680,97.7
1787235084251,4531664,97.7
1787235084308,4540672,100.0
1787235084371,4551408,100.0
1787235084434,4562256,100.0
1787235084497,4573584,100.0
1787235084556,4583952,99.1
1787235084618,4594624,99.1
1787235084681,4605936,100.0
1787235084744,4616560,100.0
1787235084799,4626128,99.0
1787235084855,4635888,99.0
1787235084915,4646544,100.0
1787235084978,4657744,100.0
1787235085041,4668256,99.0
1787235085095,4678032,99.0
1787235085157,4689024,100.0
1787235085220,4699808,100.0
1787235085283,4710848,100.0
1787235085337,4720480,100.0
1787235085399,4731440,98.8
1787235085462,4742064,98.8
1787235085523,4751728,99.7
1787235085582,4751728,99.7
1787235085645,4751728,98.9
1787235085702,4751728,98.9
1787235085759,4751728,98.9
1787235085814,4751728,100.0
1787235085878,4751728,100.0
1787235085936,4751728,98.2
1787235086000,4751728,98.2
1787235086064,4751728,100.0
1787235086123,4751728,100.0
1787235086184,4751728,99.6
1787235086248,4751728,99.6
1787235086303,4751728,98.3
1787235086367,4751728,98.3
1787235086425,4751728,100.0
1787235086489,4751728,100.0
1787235086552,4751728,100.0
1787235086611,4751728,100.0
1787235086671,4751728,99.6
1787235086731,4751728,99.6
1787235086785,4751728,100.0
1787235086847,4751728,100.0
1787235086909,4755632,99.3
1787235086963,4765152,99.3
1787235087023,4774448,99.8
1787235087080,4783968,99.8
1787235087139,4794304,99.8
1787235087193,4803952,99.9
1787235087256,4815440,99.9
1787235087320,4827184,100.0
1787235087375,4836176,100.0
1787235087439,4847968,98.5
1787235087501,4857792,98.5
1787235087565,4868144,100.0
1787235087620,4877632,100.0
1787235087683,4887696,98.8
1787235087746,4899168,98.8
1787235087802,4909248,100.0
1787235087865,4920928,100.0
1787235087921,4931248,98.9
1787235087984,4942528,98.9
1787235088047,4953792,100.0
1787235088103,4964048,100.0
1787235088163,4974944,100.0
1787235088221,4985376,100.0
1787235088276,4994768,99.7
1787235088340,5005984,99.7
1787235088402,5017104,100.0
1787235088464,5028208,100.0
1787235088520,5038384,100.0
1787235088580,5049360,100.0
1787235088636,5059376,100.0
1787235088692,5069408,100.0
1787235088755,5080128,100.0
1787235088811,5090000,100.0
1787235088874,5100832,100.0
1787235088937,5112128,98.4
1787235088991,5122000,98.4
1787235089045,5131968,100.0
1787235089108,5143504,100.0
1787235089163,5153520,98.8
1787235089227,5164912,98.8
1787235089286,5175584,99.6
1787235089344,5185840,99.6
1787235089401,5195744,99.4
1787235089455,5205088,99.4
1787235089518,5216560,99.4
1787235089581,5227920,100.0
1787235089643,5238848,100.0
1787235089706,5250048,99.9
1787235089764,5260656,99.9
1787235089827,5272192,100.0
1787235089890,5283600,100.0
1787235089943,5293120,99.3
1787235090003,5303664,99.3
1787235090066,5314928,100.0
1787235090126,5325904,100.0
1787235090189,5337232,99.1
1787235090252,5348640,99.1
1787235090309,5359360,100.0
1787235090372,5371008,100.0
1787235090432,5381952,99.1
1787235090492,5392944,99.1
1787235090546,5402512,100.0
1787235090601,5412576,100.0
1787235090664,5423072,99.0
1787235090727,5433712,99.0
1787235090784,5443680,100.0
1787235090842,5454464,100.0
1787235090902,5464928,98.3
1787235090958,5474672,98.3
1787235091021,5486144,98.3
1787235091082,5496672,100.0
1787235091142,5507072,100.0
1787235091199,5517424,99.3
1787235091263,5529056,99.3
1787235091320,5539808,100.0
1787235091383,5550544,100.0
1787235091446,5562256,99.1
1787235091504,5572272,99.1
1787235091567,5583232,100.0
1787235091625,5593408,100.0
1787235091688,5604624,99.1
1787235091751,5615808,99.1
1787235091814,5626688,100.0
1787235091877,5637824,100.0
1787235091941,5647680,99.0
1787235092004,5658112,99.0
1787235092066,5668752,100.0
1787235092126,5679600,100.0
1787235092180,5689424,99.0
1787235092243,5700704,99.0
1787235092296,5710400,100.0
1787235092359,5720960,100.0
1787235092413,5730832,99.0
1787235092473,5739920,99.0
1787235092528,5749280,99.0
1787235092585,5758400,100.0
1787235092643,5768544,100.0
1787235092706,5779792,99.0
1787235092769,5791328,99.0
1787235092832,5802544,100.0
1787235092895,5813984,100.0
1787235092958,5825424,100.0
1787235093015,5835520,100.0
1787235093078,5847088,99.1
1787235093141,5858368,99.1
1787235093204,5869456,100.0
1787235093267,5879792,100.0
1787235093324,5889952,99.1
1787235093384,5900656,99.1
1787235093448,5911872,100.0
1787235093511,5923056,100.0
1787235093573,5934016,99.0
1787235093635,5945328,99.0
1787235093694,5955584,100.0
1787235093751,5965824,100.0
1787235093813,5977008,99.0
1787235093877,5988304,99.0
1787235093939,5999712,100.0
1787235094002,6011072,100.0
1787235094065,6022272,99.0
1787235094118,6031536,99.0
1787235094181,6042656,100.0
1787235094244,6053712,100.0
1787235094307,6064864,99.0
1787235094370,6075536,99.0
1787235094426,6085392,100.0
1787235094484,6096240,100.0
1787235094541,6106704,99.0
1787235094596,6116896,99.0
1787235094653,6127088,99.0
1787235094706,6136864,100.0
1787235094763,6147392,100.0
1787235094823,6157872,99.0
1787235094876,6167280,99.0
1787235094939,6178320,100.0
1787235094992,6187680,100.0
1787235095046,6197312,99.0
1787235095101,6207616,99.0
1787235095157,6217888,99.0
1787235095220,6229328,100.0
1787235095283,6241008,99.2
1787235095341,6251648,99.2
1787235095404,6262944,99.2
1787235095467,6274272,100.0
1787235095530,6285760,100.0
1787235095587,6295792,100.0
1787235095650,6306496,100.0
1787235095713,6317264,99.7
1787235095776,6328640,99.7
1787235095839,6340192,100.0
1787235095895,6349936,100.0
1787235095955,6360896,99.3
1787235096013,6371152,99.3
1787235096076,6381984,100.0
1787235096135,6392480,100.0
1787235096198,6403664,98.8
1787235096261,6415056,98.8
1787235096324,6426304,100.0
1787235096384,6436992,100.0
1787235096442,6447568,99.0
1787235096501,6457888,99.0
1787235096556,6467856,100.0
1787235096619,6479232,100.0
1787235096682,6490608,99.0
1787235096740,6500576,99.0
1787235096803,6511872,100.0
1787235096866,6522832,100.0
1787235096929,6532384,99.0
1787235096992,6542864,99.0
1787235097054,6551152,100.0
1787235097117,6551152,100.0
1787235097180,6551152,99.0
1787235097243,6551152,99.0
1787235097303,6551152,100.0
1787235097363,6551152,100.0
1787235097421,6551152,100.0
1787235097484,6551152,100.0
1787235097546,6551152,99.8
1787235097606,6551152,99.8
1787235097668,6551152,99.3
1787235097728,6551152,99.3
1787235097784,6551152,99.3
1787235097847,6551152,100.0
1787235097904,6551152,100.0
1787235097967,6551152,99.0
1787235098030,6551152,99.0
1787235098093,6551152,100.0
1787235098153,6551152,100.0
1787235098213,6551152,99.3
1787235098276,6551152,99.3
1787235098339,6551152,100.0
1787235098402,6551152,100.0
1787235098456,6551152,99.1
1787235098519,6551152,99.1
1787235098577,6551152,100.0
1787235098639,6551152,100.0
1787235098702,6551152,99.1
1787235098756,6551152,99.1
1787235098818,6551152,100.0
1787235098882,6551152,100.0
1787235098941,6551152,99.0
1787235098999,6551152,99.0
1787235099062,6551152,100.0
1787235099125,6551152,100.0
1787235099183,6551152,99.0
1787235099246,6551152,99.0
1787235099310,6551152,100.0
1787235099373,6551152,100.0
1787235099436,6553728,99.0
1787235099495,6564224,99.0
1787235099555,6574672,100.0
1787235099618,6585584,100.0
1787235099681,6595696,99.0
1787235099737,6605984,99.0
1787235099796,6615408,100.0
1787235099859,6625312,100.0
1787235099917,6635360,99.0
1787235099978,6644912,99.0
1787235100041,6656256,99.6
1787235100103,6667280,99.6
1787235100160,6677664,99.6
1787235100214,6687072,99.5
1787235100269,6696864,99.5
1787235100332,6708000,99.9
1787235100391,6718496,99.9
1787235100445,6728336,100.0
1787235100508,6739568,100.0
1787235100566,6749984,99.3
1787235100623,6759536,99.3
1787235100683,6770304,100.0
1787235100741,6780512,100.0
1787235100801,6791264,99.1
1787235100862,6802048,99.1
1787235100924,6813120,100.0
1787235100985,6824000,100.0
1787235101044,6834368,99.1
1787235101106,6845568,99.1
1787235101164,6856032,99.1
1787235101227,6867296,100.0
1787235101291,6878752,100.0
1787235101354,6890192,100.0
1787235101413,6900960,100.0
1787235101466,6910528,99.7
1787235101524,6921024,99.7
1787235101587,6932272,100.0
1787235101648,6943152,100.0
1787235101707,6953408,99.3
1787235101762,6962960,99.3
1787235101822,6973936,100.0
1787235101885,6985472,100.0
1787235101948,6997088,99.1
1787235102011,7008608,99.1
1787235102072,7019712,100.0
1787235102134,7030960,100.0
1787235102187,7040176,99.1
1787235102250,7051280,99.1
1787235102305,7061392,100.0
1787235102368,7073120,100.0
1787235102432,7084880,99.6
1787235102489,7095504,99.6
1787235102549,7106560,100.0
1787235102610,7118032,100.0
1787235102673,7129744,99.8
1787235102736,7141200,99.8
1787235102799,7152672,100.0
1787235102862,7164176,100.0
1787235102925,7175120,100.0
1787235102986,7185648,100.0
1787235103050,7196832,100.0
1787235103110,7207856,100.0
1787235103173,7219344,99.6
1787235103228,7228816,99.6
1787235103291,7240432,99.6
1787235103349,7250672,99.2
1787235103412,7261904,99.2
1787235103476,7273488,100.0
1787235103539,7285088,100.0
1787235103602,7296688,99.1
1787235103664,7307376,99.1
1787235103727,7318928,100.0
1787235103786,7329376,100.0
1787235103849,7340480,99.0
1787235103912,7351696,99.0
1787235103975,7363120,100.0
1787235104035,7373824,100.0
1787235104098,7385008,100.0
1787235104160,7396032,100.0
1787235104217,7405392,99.7
1787235104279,7415264,99.7
1787235104341,7425712,100.0
1787235104404,7437088,100.0
1787235104467,7448240,99.3
1787235104527,7458736,99.3
1787235104590,7469168,100.0
1787235104653,7480304,100.0
1787235104706,7490016,99.1
1787235104769,7499744,99.1
1787235104832,7510688,100.0
1787235104893,7520512,100.0
1787235104956,7531200,99.1
1787235105016,7541728,99.1
1787235105079,7552752,100.0
1787235105142,7563824,100.0
1787235105197,7573536,99.0
1787235105254,7583504,99.0
1787235105316,7594784,100.0
1787235105379,7605712,100.0
1787235105442,7616784,99.0
1787235105505,7628144,99.0
1787235105566,7638400,100.0
1787235105625,7649152,100.0
1787235105688,7660416,99.8
1787235105745,7670656,99.8
1787235105809,7681952,98.4
1787235105872,7693056,98.4
1787235105935,7704368,100.0
1787235105994,7714480,100.0
1787235106056,7725696,99.4
1787235106118,7736656,99.4
1787235106171,7746272,99.4
1787235106226,7756064,100.0
1787235106289,7767536,100.0
1787235106349,7778464,99.2
1787235106404,7788528,99.2
1787235106460,7798384,100.0
1787235106523,7809680,100.0
1787235106585,7820768,99.1
1787235106649,7831920,99.1
1787235106706,7841936,99.4
1787235106769,7853536,99.4
1787235106824,7863328,98.7
1787235106883,7874112,98.7
1787235106945,7884672,100.0
1787235107008,7896064,100.0
1787235107067,7906752,100.0
1787235107127,7917664,100.0
1787235107190,7928896,99.4
1787235107247,7939248,99.4
1787235107303,7949152,99.7
1787235107357,7959024,99.7
1787235107420,7970672,99.7
1787235107483,7981792,99.7
1787235107546,7993120,99.7
1787235107609,8004592,100.0
1787235107672,8016016,100.0
1787235107736,8027504,100.0
1787235107796,8038256,100.0
1787235107856,8049056,100.0
1787235107919,8059856,100.0
1787235107982,8070848,98.7
1787235108045,8082208,98.7
1787235108108,8093776,100.0
1787235108161,8102816,100.0
1787235108224,8113600,100.0
1787235108280,8123648,100.0
1787235108333,8132944,99.6
1787235108393,8143712,99.6
1787235108451,8154208,100.0
1787235108512,8165344,100.0
1787235108570,8176032,99.3
1787235108633,8186560,99.3
1787235108696,8198240,100.0
1787235108757,8209056,100.0
1787235108821,8220160,99.1
1787235108884,8231216,99.1
1787235108940,8241376,99.6
1787235108996,8251200,99.6
1787235109055,8261520,98.5
1787235109113,8271856,98.5
1787235109172,8282192,98.5
1787235109233,8291696,99.7
1787235109296,8302224,99.7
1787235109359,8313696,100.0
1787235109421,8324880,100.0
1787235109483,8336032,98.8
1787235109545,8347456,98.8
1787235109603,8356912,100.0
1787235109666,8368000,100.0
1787235109729,8377312,100.0
1787235109793,8388160,100.0
1787235109856,8398496,100.0
1787235109919,8409520,100.0
1787235109982,8420848,98.5
1787235110039,8431472,98.5
1787235110092,8441200,100.0
1787235110148,8451360,100.0
1787235110206,8461792,100.0
1787235110269,8472944,100.0
1787235110332,8484352,99.1
1787235110391,8494816,99.1
1787235110445,8504496,100.0
1787235110506,8514928,100.0
1787235110567,8525808,99.0
1787235110630,8536784,99.0
1787235110691,8547600,100.0
1787235110749,8557968,100.0
1787235110812,8568640,99.0
1787235110866,8577792,99.0
1787235110922,8587392,99.0
1787235110985,8597968,100.0
1787235111048,8609056,100.0
1787235111102,8618512,99.0
1787235111163,8629376,99.0
1787235111221,8639984,100.0
1787235111276,8650064,100.0
1787235111339,8661456,99.0
1787235111393,8671168,99.0
1787235111457,8682416,100.0
1787235111519,8693552,100.0
1787235111583,8704736,99.6
1787235111646,8715312,99.6
1787235111708,8726704,100.0
1787235111767,8737456,100.0
1787235111822,8747488,99.2
1787235111885,8758960,99.2
1787235111939,8768736,100.0
1787235111998,8779488,100.0
1787235112061,8791088,99.2
1787235112123,8802464,99.2
1787235112186,8813984,99.7
1787235112247,8825248,99.7
1787235112305,8836016,99.7
1787235112368,8847600,99.6
1787235112431,8859200,99.6
1787235112485,8869168,100.0
1787235112546,8880224,100.0
1787235112609,8891728,100.0
1787235112667,8902016,100.0
1787235112730,8913264,99.9
1787235112793,8924624,99.9
1787235112856,8935248,100.0
1787235112911,8945136,100.0
1787235112974,8956192,99.6
1787235113038,8967680,99.6
1787235113100,8979216,100.0
1787235113162,8989968,100.0
1787235113225,9001664,99.3
1787235113284,9012064,99.3
1787235113347,9023376,100.0
1787235113404,9033904,100.0
1787235113462,9044240,99.1
1787235113519,9054448,99.1
1787235113575,9064208,100.0
1787235113635,9074816,100.0
1787235113698,9085904,99.0
1787235113753,9095360,99.0
1787235113808,9105056,99.0
1787235113871,9116352,100.0
1787235113924,9125712,100.0
1787235113982,9135648,99.0
1787235114045,9146720,99.0
1787235114106,9157296,100.0
1787235114169,9166960,100.0
1787235114232,9177728,99.0
1787235114295,9188656,99.0
1787235114358,9199888,100.0
1787235114418,9210640,100.0
1787235114475,9220848,99.0
1787235114533,9230208,99.0
1787235114586,9239984,100.0
1787235114648,9250352,100.0
1787235114711,9250352,99.0
1787235114774,9250352,99.0
1787235114828,9250352,99.8
1787235114892,9250352,99.8
1787235114950,9250352,100.0
1787235115013,9250352,100.0
1787235115072,9250352,100.0
1787235115136,9250352,100.0
1787235115196,9250352,98.7
1787235115252,9250352,98.7
1787235115316,9250352,98.7
1787235115379,9250352,100.0
1787235115439,9250352,100.0
1787235115502,9250352,100.0
1787235115565,9250352,100.0
1787235115624,9250352,99.6
1787235115679,9250352,99.6
1787235115738,9250352,100.0
1787235115802,9250352,100.0
1787235115860,9250352,99.3
1787235115923,9250352,99.3
1787235115986,9250352,100.0
1787235116044,9250352,100.0
1787235116103,9250352,99.1
1787235116166,9250352,99.1
1787235116230,9250352,100.0
1787235116287,9250352,100.0
1787235116342,9250352,99.1
1787235116397,9250352,99.1
1787235116460,9250368,100.0
1787235116522,9250368,100.0
1787235116584,9250368,99.1
1787235116644,9250368,99.1
1787235116708,9250368,98.2
1787235116770,9250368,98.2
1787235116831,9250368,100.0
1787235116892,9250368,100.0
1787235116953,9250368,100.0
1787235117014,9250368,100.0
1787235117070,9250368,98.6
1787235117125,9250368,98.6
1787235117178,9250368,98.6
1787235117240,9250368,100.0
1787235117303,9250368,100.0
1787235117358,9250368,99.0
1787235117418,9250368,99.0
1787235117474,9250368,100.0
1787235117534,9250368,100.0
1787235117592,9250368,99.0
1787235117653,9250368,99.0
1787235117708,9250368,100.0
1787235117769,9250368,100.0
1787235117832,9250368,99.0
1787235117893,9250368,99.0
1787235117956,9250368,100.0
1787235118019,9250368,100.0
1787235118081,9250368,99.0
1787235118143,9250368,99.0
1787235118203,9250368,100.0
1787235118264,9250368,100.0
1787235118324,9250368,99.6
1787235118378,9250368,99.6
1787235118441,9250368,99.6
1787235118500,9250368,100.0
1787235118554,9250368,100.0
1787235118614,9256512,99.3
1787235118677,9267200,99.3
1787235118740,9277392,100.0
1787235118795,9286880,100.0
1787235118857,9297968,99.1
1787235118912,9307904,99.1
1787235118975,9319504,100.0
1787235119031,9329472,100.0
1787235119090,9339824,99.0
1787235119153,9350976,99.0
1787235119213,9361824,100.0
1787235119273,9372384,100.0
1787235119336,9382992,99.0
1787235119399,9393024,99.0
1787235119462,9404128,100.0
1787235119525,9415056,100.0
1787235119588,9426336,99.0
1787235119651,9437600,99.0
1787235119714,9448880,100.0
1787235119776,9460096,100.0
1787235119837,9470672,100.0
1787235119898,9481520,100.0
1787235119956,9492128,99.5
1787235120019,9503248,99.5
1787235120082,9514672,98.7
1787235120145,9526208,98.7
1787235120208,9537840,100.0
1787235120271,9549264,100.0
1787235120334,9560752,98.9
1787235120397,9572080,98.9
1787235120455,9582656,100.0
1787235120517,9593232,100.0
1787235120577,9604176,99.0
1787235120631,9614272,99.0
1787235120694,9625840,99.0
1787235120748,9635760,100.0
1787235120812,9647216,100.0
1787235120868,9657408,99.7
1787235120930,9668560,99.7
1787235120993,9680032,99.8
1787235121047,9689744,99.8
1787235121106,9700592,100.0
1787235121167,9712032,100.0
1787235121231,9723648,99.3
1787235121293,9735008,99.3
1787235121356,9746448,100.0
1787235121416,9757680,100.0
1787235121478,9769136,99.1
1787235121541,9780704,99.1
1787235121601,9791216,100.0
1787235121662,9802096,100.0
1787235121725,9812896,99.1
1787235121786,9823424,99.1
1787235121849,9834368,100.0
1787235121913,9845520,100.0
1787235121966,9854976,99.0
1787235122021,9864416,99.0
1787235122081,9875392,100.0
1787235122144,9886800,100.0
1787235122207,9897680,99.0
1787235122270,9909168,99.0
1787235122326,9919456,99.8
1787235122388,9931104,99.8
1787235122451,9942656,99.7
1787235122515,9953504,99.7
1787235122569,9963472,99.7
1787235122628,9973824,100.0
1787235122686,9984128,100.0
1787235122749,9995504,99.3
1787235122812,10006672,99.3
1787235122867,10015904,100.0
1787235122926,10026400,100.0
1787235122989,10037648,99.1
1787235123049,10046752,99.1
1787235123111,10057344,100.0
1787235123176,10068368,100.0
1787235123239,10079776,99.1
1787235123302,10091040,99.1
1787235123365,10102544,100.0
1787235123419,10111216,100.0
1787235123474,10121200,99.3
1787235123537,10132240,99.3
1787235123598,10141264,100.0
1787235123658,10151808,100.0
1787235123721,10162032,99.4
1787235123775,10171760,99.4
1787235123838,10182880,100.0
1787235123901,10194448,100.0
1787235123960,10205040,100.0
1787235124018,10215504,100.0
1787235124072,10225264,100.0
1787235124129,10235600,98.8
1787235124192,10246848,98.8
1787235124248,10256944,100.0
1787235124309,10267328,100.0
1787235124372,10277936,100.0
1787235124429,10288128,100.0
1787235124491,10299216,100.0
1787235124554,10310544,100.0
1787235124612,10320720,99.4
1787235124675,10331888,99.4
1787235124738,10343312,100.0
1787235124800,10354272,100.0
1787235124864,10365632,99.2
1787235124924,10376304,99.2
1787235124987,10387568,100.0
1787235125050,10399008,100.0
1787235125111,10410016,99.1
1787235125170,10420448,99.1
1787235125225,10430304,99.5
1787235125289,10441728,99.5
1787235125351,10452992,100.0
1787235125413,10463968,100.0
1787235125474,10473984,99.2
1787235125537,10485504,99.2
1787235125598,10496800,100.0
1787235125653,10506800,100.0
1787235125716,10518048,99.1
1787235125779,10529232,99.1
1787235125842,10540560,100.0
1787235125905,10551808,100.0
1787235125968,10563280,100.0
1787235126032,10574944,100.0
1787235126096,10586528,100.0
1787235126157,10597968,100.0
1787235126221,10609600,98.6
1787235126282,10620912,98.6
1787235126345,10632464,99.1
1787235126408,10644080,99.1
1787235126465,10654624,100.0
1787235126527,10666096,100.0
1787235126589,10677168,99.1
1787235126652,10688640,99.1
1787235126716,10699616,100.0
1787235126779,10710688,100.0
1787235126832,10720192,100.0
1787235126895,10731728,99.0
1787235126956,10742272,99.0
1787235127019,10753440,100.0
1787235127081,10764592,100.0
1787235127144,10775536,99.0
1787235127202,10786240,99.0
1787235127265,10797504,100.0
1787235127328,10808704,100.0
1787235127392,10820448,99.0
1787235127455,10830752,99.0
1787235127518,10841872,99.9
1787235127577,10851856,99.9
1787235127640,10862848,100.0
1787235127703,10874240,100.0
1787235127763,10884800,99.4
1787235127826,10895744,99.4
1787235127882,10905712,100.0
1787235127936,10915344,100.0
1787235127999,10925184,99.1
1787235128062,10935456,99.1
1787235128124,10946400,100.0
1787235128187,10957904,100.0
1787235128244,10968368,99.0
1787235128307,10979792,99.0
1787235128369,10989856,100.0
1787235128432,11001488,100.0
1787235128488,11011456,99.0
1787235128546,11020144,99.0
1787235128609,11031296,100.0
1787235128672,11041440,100.0
1787235128735,11052800,99.0
1787235128798,11063968,99.0
1787235128862,11075392,100.0
1787235128925,11086688,100.0
1787235128981,11096720,100.0
1787235129039,11106976,100.0
1787235129098,11117552,99.6
1787235129157,11128064,99.6
1787235129213,11137968,99.4
1787235129276,11148848,99.4
1787235129339,11159552,99.9
1787235129393,11169360,99.9
1787235129449,11179184,99.9
1787235129512,11190512,100.0
1787235129572,11201120,100.0
1787235129635,11212384,99.4
