200	0.004218	0.000260	0.004087
200	0.002571	0.000210	0.002450
200	0.005379	0.000257	0.005224
200	0.005505	0.000156	0.005354
200	0.008997	0.000167	0.008796
200	0.014608	0.000275	0.014371
200	0.015352	0.000153	0.015200
200	0.006628	0.000153	0.006474
200	0.002285	0.000192	0.002134
200	0.003004	0.000161	0.002868
200	0.002755	0.000162	0.002560
200	0.004491	0.000274	0.004306
200	0.005207	0.000207	0.005062
200	0.009885	0.000258	0.009802
200	0.004387	0.000318	0.004252
200	0.003207	0.000204	0.003071
200	0.003345	0.000167	0.003269
200	0.004033	0.000197	0.003953
200	0.003943	0.000159	0.003850
200	0.028592	0.000221	0.028449
200	0.027305	0.000197	0.027221
200	0.004445	0.000126	0.004304
200	0.005165	0.000133	0.005078
200	0.004311	0.000159	0.004234
200	0.004634	0.000172	0.004484
200	0.009772	0.000139	0.009695
200	0.003833	0.000117	0.003748
200	0.029252	0.000199	0.029027
200	0.005361	0.000096	0.005116
200	0.005874	0.000171	0.005788
200	0.003027	0.000162	0.002900
200	0.004552	0.000147	0.004484
200	0.010592	0.000164	0.010501
200	0.004948	0.000131	0.004880
200	0.005133	0.000135	0.005054
200	0.004174	0.000085	0.004081
200	0.003286	0.000092	0.003205
200	0.016218	0.000132	0.016099
200	0.003848	0.000161	0.003673
200	0.003407	0.000165	0.003273
200	0.003202	0.000087	0.003072
200	0.004011	0.000115	0.003821
200	0.003061	0.000151	0.002949
200	0.003297	0.000137	0.003203
200	0.002719	0.000227	0.002511
200	0.013310	0.000154	0.013226
200	0.003120	0.000180	0.003052
200	0.005182	0.000222	0.005076
200	0.009028	0.000128	0.008933
200	0.069136	0.000166	0.069065
200	0.005497	0.000117	0.005410
200	0.005651	0.000193	0.005535
200	0.008201	0.000119	0.008126
200	0.005234	0.000130	0.005161
200	0.047016	0.000134	0.046884
200	0.011106	0.000119	0.011031
200	0.011944	0.000122	0.011875
200	0.070326	0.000209	0.070256
200	0.070098	0.000163	0.069984
200	0.009311	0.000086	0.009140
200	0.012624	0.000120	0.012452
200	0.008172	0.000117	0.008098
200	0.006414	0.000167	0.006345
200	0.003717	0.000177	0.003643
200	0.004413	0.000149	0.004332
200	0.004505	0.000135	0.004427
200	0.003808	0.000119	0.003694
200	0.016268	0.000146	0.016202
200	0.003413	0.000112	0.003255
200	0.005073	0.000126	0.004995
200	0.002554	0.000189	0.002418
200	0.002440	0.000093	0.002368
200	0.002754	0.000136	0.002664
200	0.002089	0.000157	0.002000
200	0.002053	0.000111	0.001993
200	0.002511	0.000136	0.002426
200	0.002406	0.000148	0.002329
200	0.002277	0.000119	0.002171
200	0.030444	0.000119	0.030357
200	0.003267	0.000197	0.003182
200	0.003245	0.000105	0.003038
200	0.003668	0.000153	0.003593
200	0.003880	0.000094	0.003732
200	0.003669	0.000256	0.003597
200	0.005120	0.000152	0.005045
200	0.003978	0.000111	0.003888
200	0.005163	0.000136	0.005086
200	0.006853	0.000235	0.006771
200	0.004541	0.000134	0.004473
200	0.006809	0.000106	0.006726
200	0.005231	0.000236	0.005160
200	0.004623	0.000106	0.004513
200	0.004670	0.000111	0.004606
200	0.004899	0.000217	0.004831
200	0.004764	0.000107	0.004691
200	0.003646	0.000109	0.003525
200	0.004179	0.000139	0.004095
200	0.003946	0.000187	0.003877
200	0.002913	0.000217	0.002823
200	0.002695	0.000122	0.002633
200	0.003335	0.000098	0.003250
200	0.003362	0.000135	0.003298
200	0.002714	0.000179	0.002640
200	0.002816	0.000159	0.002743
200	0.002627	0.000158	0.002487
200	0.089282	0.000164	0.089169
200	0.002814	0.000125	0.002743
200	0.003316	0.000106	0.003242
200	0.008504	0.000118	0.008419
200	0.005210	0.000181	0.005141
200	0.009088	0.000121	0.008946
200	0.006082	0.000244	0.006003
200	0.007944	0.000345	0.007860
200	0.006460	0.000150	0.006375
200	0.074639	0.000093	0.074554
200	0.007187	0.000165	0.007090
200	0.005580	0.000114	0.005489
200	0.006700	0.000164	0.006619
200	0.006940	0.000167	0.006691
200	0.006424	0.000166	0.006354
200	0.004692	0.000127	0.004612
200	0.006409	0.000163	0.006320
200	0.019366	0.000189	0.019293
200	0.008698	0.000110	0.008625
200	0.005868	0.000147	0.005767
200	0.006215	0.000126	0.006146
200	0.152365	0.000285	0.152254
200	0.005780	0.000109	0.005682
200	0.008638	0.000138	0.008566
200	0.008006	0.000143	0.007935
200	0.007124	0.000121	0.007051
200	0.007320	0.000194	0.007241
200	0.009288	0.000094	0.009141
200	0.007120	0.000135	0.007053
200	0.005244	0.000186	0.005162
200	0.005130	0.000115	0.005063
200	0.153611	0.000331	0.153526
200	0.005275	0.000122	0.005197
200	0.003894	0.000160	0.003817
200	0.100157	0.000108	0.100094
200	0.003812	0.000153	0.003623
200	0.004134	0.000105	0.004053
200	0.018803	0.000157	0.018724
200	0.017017	0.000132	0.016942
200	0.005830	0.000195	0.005755
200	0.004445	0.000096	0.004304
200	0.003915	0.000154	0.003774
200	0.004539	0.000143	0.004428
200	0.003284	0.000168	0.003200
200	0.003265	0.000112	0.003113
200	0.002913	0.000111	0.002852
200	0.003129	0.000157	0.003039
200	0.004395	0.000158	0.004319
200	0.015443	0.000158	0.015381
200	0.005049	0.000107	0.004963
200	0.016015	0.000104	0.015927
200	0.004732	0.000135	0.004640
200	0.002778	0.000129	0.002693
200	0.002864	0.000104	0.002782
200	0.002264	0.000210	0.002192
200	0.002369	0.000127	0.002280
200	0.003082	0.000114	0.002950
200	0.002920	0.000175	0.002860
200	0.002482	0.000162	0.002357
200	0.002839	0.000102	0.002765
200	0.016149	0.000137	0.016074
200	0.002757	0.000137	0.002677
200	0.052991	0.000119	0.052891
200	0.003222	0.000099	0.003116
200	0.004944	0.000145	0.004770
200	0.153308	0.000123	0.153175
200	0.002931	0.000153	0.002828
200	0.005510	0.000211	0.005309
200	0.003097	0.000112	0.002877
200	0.008546	0.000158	0.008394
200	0.003621	0.000138	0.003551
200	0.002562	0.000105	0.002463
200	0.003333	0.000113	0.003200
200	0.008687	0.000160	0.008608
200	0.026778	0.000122	0.026701
200	0.010588	0.000188	0.010521
200	0.009753	0.000124	0.009682
200	0.005386	0.000110	0.005293
200	0.009727	0.000160	0.009641
200	0.004294	0.000093	0.004229
200	0.005973	0.000100	0.005883
200	0.009220	0.000179	0.009143
200	0.007411	0.000106	0.007324
200	0.026143	0.000149	0.026025
200	0.002891	0.000141	0.002802
200	0.003266	0.000121	0.003171
200	0.002213	0.000160	0.002135
200	0.023113	0.000137	0.022977
200	0.004522	0.000165	0.004441
200	0.003789	0.000129	0.003703
200	0.004306	0.000189	0.004231
200	0.004232	0.000191	0.004150
200	0.004960	0.000104	0.004811
200	0.081797	0.000095	0.081718
200	0.005055	0.000121	0.004974
200	0.007103	0.000198	0.007009
200	0.004856	0.000134	0.004765
200	0.006115	0.000162	0.006046
200	0.003957	0.000135	0.003888
200	0.003643	0.000118	0.003563
200	0.002750	0.000101	0.002682
200	0.002865	0.000100	0.002722
200	0.002505	0.000160	0.002420
200	0.002802	0.000091	0.002693
200	0.047852	0.000157	0.047682
200	0.002284	0.000094	0.002219
200	0.004295	0.000128	0.004178
200	0.073323	0.000117	0.073140
200	0.002758	0.000216	0.002694
200	0.002801	0.000174	0.002727
200	0.002610	0.000100	0.002540
200	0.029526	0.000119	0.029444
200	0.008411	0.000148	0.008338
200	0.002720	0.000095	0.002652
200	0.005370	0.000149	0.005291
200	0.274238	0.000174	0.274164
200	0.005604	0.000099	0.005533
200	0.003909	0.000156	0.003826
200	0.005340	0.000166	0.005236
200	0.004042	0.000117	0.003926
200	0.004139	0.000180	0.003963
200	0.014842	0.000107	0.014777
200	0.003794	0.000126	0.003721
200	0.003676	0.000100	0.003535
200	0.003314	0.000206	0.003237
200	0.003219	0.000080	0.003132
200	0.026069	0.000126	0.025993
200	0.002988	0.000156	0.002855
200	0.002589	0.000118	0.002509
200	0.004467	0.000158	0.004390
200	0.002057	0.000155	0.001988
200	0.002346	0.000149	0.002276
200	0.216649	0.000197	0.216581
200	0.003398	0.000145	0.003287
200	0.002817	0.000107	0.002649
200	0.002694	0.000125	0.002630
200	0.006698	0.000136	0.006620
200	0.004411	0.000140	0.004342
200	0.002760	0.000156	0.002674
200	0.035581	0.000103	0.035502
200	0.003867	0.000202	0.003786
200	0.003688	0.000134	0.003609
200	0.016171	0.000141	0.016097
200	0.004534	0.000187	0.004392
200	0.005409	0.000115	0.005322
200	0.013762	0.000119	0.013586
200	0.004553	0.000109	0.004454
200	0.011122	0.000107	0.011031
200	0.009175	0.000180	0.009099
200	0.007898	0.000276	0.007819
200	0.007113	0.000128	0.007034
200	0.009799	0.000201	0.009670
200	0.008513	0.000089	0.008438
200	0.018256	0.000209	0.018187
200	0.004941	0.000132	0.004879
200	0.226856	0.000115	0.226776
200	0.004833	0.000132	0.004755
200	0.004073	0.000121	0.003957
200	0.004924	0.000128	0.004786
200	0.006321	0.000111	0.006209
