200	0.002734	0.000110	0.002655
200	0.004057	0.000157	0.003976
200	0.003055	0.000176	0.002983
200	0.003297	0.000129	0.003214
200	0.004009	0.000177	0.003860
200	0.003233	0.000119	0.003157
200	0.004061	0.000373	0.003900
200	0.003043	0.000172	0.002978
200	0.027675	0.000220	0.027597
200	0.004989	0.000173	0.004837
200	0.003720	0.000153	0.003641
200	0.004784	0.000131	0.004710
200	0.004900	0.000197	0.004830
200	0.005208	0.000109	0.005058
200	0.005844	0.000180	0.005765
200	0.006024	0.000162	0.005925
200	0.004533	0.000115	0.004465
200	0.005444	0.000130	0.005363
200	0.011665	0.000107	0.011580
200	0.005806	0.000111	0.005723
200	0.005765	0.000145	0.005680
200	0.004256	0.000106	0.004145
200	0.004748	0.000168	0.004666
200	0.002945	0.000192	0.002880
200	0.002388	0.000104	0.002317
200	0.002075	0.000166	0.001980
200	0.002332	0.000144	0.002271
200	0.002725	0.000116	0.002643
200	0.002599	0.000109	0.002521
200	0.002731	0.000179	0.002666
200	0.002444	0.000110	0.002324
200	0.212393	0.000108	0.212298
200	0.002854	0.000141	0.002776
200	0.016703	0.000142	0.016625
200	0.004377	0.000111	0.004316
200	0.005151	0.000190	0.005058
200	0.005479	0.000136	0.005316
200	0.004984	0.000110	0.004922
200	0.003683	0.000099	0.003511
200	0.004373	0.000134	0.004301
200	0.002629	0.000166	0.002561
200	0.002972	0.000148	0.002896
200	0.003564	0.000118	0.003497
200	0.002998	0.000110	0.002933
200	0.004667	0.000226	0.004595
200	0.004174	0.000113	0.004099
200	0.004180	0.000126	0.004105
200	0.003306	0.000095	0.003230
200	0.003315	0.000130	0.003158
200	0.003694	0.000118	0.003607
200	0.002794	0.000134	0.002714
200	0.002460	0.000117	0.002383
200	0.002619	0.000115	0.002545
200	0.002325	0.000183	0.002211
200	0.001956	0.000110	0.001866
200	0.002150	0.000083	0.002075
200	0.002145	0.000127	0.002068
200	0.002115	0.000107	0.001975
200	0.002362	0.000131	0.002278
200	0.002146	0.000199	0.002068
200	0.094690	0.000164	0.094526
200	0.003776	0.000143	0.003705
200	0.004347	0.000151	0.004259
200	0.003306	0.000173	0.003235
200	0.003956	0.000189	0.003880
200	0.003831	0.000147	0.003759
200	0.003169	0.000121	0.003103
200	0.003249	0.000196	0.003169
200	0.003036	0.000187	0.002797
200	0.003294	0.000156	0.003231
200	0.002621	0.000149	0.002539
200	0.003118	0.000154	0.002973
200	0.015704	0.000147	0.015614
200	0.004559	0.000096	0.004335
200	0.003073	0.000128	0.002970
200	0.004670	0.000139	0.004577
200	0.127819	0.000186	0.127743
200	0.004178	0.000097	0.004112
200	0.004333	0.000177	0.004267
200	0.006020	0.000160	0.005941
200	0.005977	0.000125	0.005903
200	0.004211	0.000097	0.004133
