unix_ms,rss_kb,cpu_pct
1787234442548,1297856,100.0
1787234442606,1307920,100.0
1787234442669,1319152,99.1
1787234442730,1330176,99.1
1787234442783,1339856,100.0
1787234442842,1350752,100.0
1787234442905,1362032,99.3
1787234442959,1371568,99.3
1787234443022,1383056,99.3
1787234443082,1383904,100.0
1787234443143,1383904,100.0
1787234443207,1383904,99.2
1787234443262,1383904,99.2
1787234443325,1383904,100.0
1787234443387,1383904,100.0
1787234443442,1383904,99.1
1787234443504,1383904,99.1
1787234443558,1386608,100.0
1787234443621,1397840,100.0
1787234443679,1408272,99.0
1787234443742,1418800,99.0
1787234443799,1429072,100.0
1787234443859,1439664,100.0
1787234443916,1449648,100.0
1787234443978,1460720,100.0
1787234444036,1470976,99.7
1787234444099,1482304,99.7
1787234444158,1492592,98.9
1787234444217,1502736,98.9
1787234444278,1513648,98.9
1787234444333,1523248,100.0
1787234444395,1534128,100.0
1787234444455,1545200,100.0
1787234444516,1556464,100.0
1787234444574,1567056,99.5
1787234444632,1577296,99.5
1787234444695,1588288,100.0
1787234444756,1598944,100.0
1787234444814,1609296,99.2
1787234444870,1618784,99.2
1787234444928,1629472,100.0
1787234444990,1640912,100.0
1787234445048,1651520,99.1
1787234445108,1662272,99.1
1787234445166,1672480,98.7
1787234445226,1683168,98.7
1787234445288,1694256,100.0
1787234445343,1704176,100.0
1787234445406,1715648,100.0
1787234445467,1726576,100.0
1787234445530,1738240,100.0
1787234445593,1749776,99.6
1787234445648,1759824,99.6
1787234445711,1771312,100.0
1787234445766,1781584,100.0
1787234445829,1793312,99.3
1787234445885,1803552,99.3
1787234445948,1814992,100.0
1787234446002,1825040,100.0
1787234446063,1835776,99.1
1787234446125,1846560,99.1
1787234446188,1857584,100.0
1787234446250,1868896,100.0
1787234446308,1879424,99.1
1787234446366,1889664,99.1
1787234446429,1901152,100.0
1787234446492,1912384,100.0
1787234446555,1923552,99.0
1787234446615,1934560,99.0
1787234446676,1945760,100.0
1787234446738,1952016,100.0
1787234446799,1952016,99.0
1787234446862,1952016,99.0
1787234446925,1952016,100.0
1787234446987,1952016,100.0
1787234447045,1952016,99.0
1787234447101,1951952,99.0
1787234447155,1951952,99.0
1787234447215,1951968,100.0
1787234447279,1951968,100.0
1787234447337,1951968,100.0
1787234447394,1951968,100.0
1787234447457,1951968,99.8
1787234447521,1951968,99.8
1787234447576,1956608,100.0
1787234447637,1967056,100.0
1787234447699,1978240,99.3
1787234447756,1988512,99.3
1787234447819,1999536,100.0
1787234447874,2009424,100.0
1787234447936,2020624,99.1
1787234447993,2030960,99.1
1787234448056,2041680,100.0
1787234448115,2052016,100.0
1787234448171,2061760,99.1
1787234448229,2070560,99.1
1787234448292,2081072,98.6
1787234448355,2092032,98.6
1787234448418,2103248,99.3
1787234448480,2114528,99.3
1787234448540,2125344,99.3
1787234448603,2135696,99.7
1787234448664,2146992,99.7
1787234448725,2156416,99.2
1787234448785,2166512,99.2
1787234448849,2176704,100.0
1787234448911,2187536,100.0
1787234448968,2197648,100.0
1787234449030,2208544,100.0
1787234449090,2219632,99.6
1787234449153,2231072,99.6
1787234449207,2240640,100.0
1787234449267,2251264,100.0
1787234449331,2262608,100.0
1787234449394,2274160,100.0
1787234449456,2285200,98.5
1787234449519,2295856,98.5
1787234449584,2307312,100.0
1787234449641,2317232,100.0
1787234449703,2327920,100.0
1787234449766,2338784,100.0
1787234449820,2348512,99.1
1787234449879,2358960,99.1
1787234449942,2370048,100.0
1787234449998,2379680,100.0
1787234450059,2390816,99.0
1787234450115,2400928,99.0
1787234450176,2411760,100.0
1787234450235,2422576,100.0
1787234450292,2432992,100.0
1787234450352,2443808,99.0
1787234450409,2453840,99.0
1787234450471,2464752,100.0
1787234450533,2475952,100.0
1787234450596,2487216,99.0
1787234450657,2497536,99.0
1787234450716,2508224,100.0
1787234450772,2518192,100.0
1787234450830,2528304,99.8
1787234450886,2537872,99.8
1787234450949,2548976,100.0
1787234451012,2560112,100.0
1787234451068,2570176,99.3
1787234451128,2581056,99.3
1787234451187,2591584,100.0
1787234451247,2602400,100.0
1787234451308,2613392,99.7
1787234451371,2624880,99.7
1787234451426,2634784,100.0
1787234451481,2644832,100.0
1787234451536,2654736,100.0
1787234451598,2665872,99.7
1787234451659,2677312,99.7
1787234451719,2688144,100.0
1787234451776,2698400,100.0
1787234451839,2709728,98.8
1787234451898,2719872,98.8
1787234451955,2729984,100.0
1787234452018,2741008,100.0
1787234452081,2752736,100.0
1787234452140,2763280,100.0
1787234452200,2773840,99.7
1787234452256,2784048,99.7
1787234452319,2795040,100.0
1787234452379,2803872,100.0
1787234452439,2803872,99.3
1787234452497,2803856,99.3
1787234452556,2803856,99.7
1787234452612,2803856,99.7
1787234452673,2803856,99.7
1787234452735,2803856,100.0
1787234452793,2803856,100.0
1787234452856,2803856,99.0
1787234452911,2803856,99.0
1787234452967,2803856,100.0
1787234453030,2803856,100.0
1787234453091,2803856,100.0
1787234453149,2803856,100.0
1787234453210,2803856,99.7
1787234453273,2803856,99.7
1787234453336,2803856,99.9
1787234453398,2803856,99.9
1787234453460,2803856,98.4
1787234453522,2803856,98.4
1787234453576,2803856,100.0
1787234453640,2803856,100.0
1787234453704,2803856,99.7
1787234453760,2812080,99.7
1787234453823,2823600,100.0
1787234453886,2835104,100.0
1787234453947,2846160,99.6
1787234454000,2855472,99.6
1787234454063,2866816,100.0
1787234454124,2877600,100.0
1787234454181,2887344,99.0
1787234454240,2897824,99.0
1787234454303,2909152,98.6
1787234454366,2919968,98.6
1787234454423,2930160,98.6
1787234454483,2940832,100.0
1787234454546,2950448,100.0
1787234454607,2960896,99.5
1787234454665,2970848,99.5
1787234454728,2982128,99.6
1787234454782,2991904,99.6
1787234454845,3003184,100.0
1787234454908,3013600,100.0
1787234454971,3024960,99.3
1787234455033,3035120,99.3
1787234455096,3045008,100.0
1787234455159,3055792,100.0
1787234455222,3065872,99.1
1787234455284,3076752,99.1
1787234455347,3088048,99.3
1787234455407,3099008,99.3
1787234455468,3110208,100.0
1787234455530,3121424,100.0
1787234455590,3132064,99.1
1787234455653,3143536,99.1
1787234455709,3153792,100.0
1787234455767,3163936,100.0
1787234455830,3174256,100.0
1787234455886,3184464,100.0
1787234455949,3195520,99.4
1787234456012,3206736,99.4
1787234456071,3217328,100.0
1787234456126,3227312,100.0
1787234456188,3238192,99.1
1787234456244,3247968,99.1
1787234456299,3257552,99.1
1787234456359,3268288,100.0
1787234456421,3279472,100.0
1787234456485,3290896,100.0
1787234456539,3300768,100.0
1787234456602,3312368,99.6
1787234456656,3322208,99.6
1787234456719,3333440,99.1
1787234456777,3344096,99.1
1787234456836,3354608,100.0
1787234456898,3365792,100.0
1787234456957,3375824,99.1
1787234457017,3386640,99.1
1787234457080,3398160,100.0
1787234457142,3409472,100.0
1787234457205,3420784,100.0
1787234457268,3432192,100.0
1787234457331,3443696,99.9
1787234457394,3455136,99.9
1787234457457,3466576,100.0
1787234457514,3477184,100.0
1787234457572,3488016,99.4
1787234457635,3499552,99.4
1787234457698,3510944,100.0
1787234457759,3522000,100.0
1787234457823,3533632,99.3
1787234457878,3543936,99.3
1787234457941,3555376,99.5
1787234457997,3565104,99.5
1787234458060,3575904,99.5
1787234458120,3586736,99.7
1787234458179,3596672,99.7
1787234458242,3607488,100.0
1787234458304,3618144,100.0
1787234458367,3629648,99.3
1787234458420,3639360,99.3
1787234458481,3650048,100.0
1787234458540,3660384,100.0
1787234458602,3670912,99.1
1787234458660,3681008,99.1
1787234458721,3692192,100.0
1787234458780,3702944,100.0
1787234458841,3714144,100.0
1787234458900,3725056,100.0
1787234458953,3710672,99.7
1787234459017,3664528,99.7
1787234459077,3597600,100.0
1787234459139,3608512,100.0
1787234459199,3619488,99.3
1787234459259,3615376,99.3
1787234459315,3624800,99.3
1787234459375,3595696,100.0
1787234459438,3587536,100.0
1787234459494,3595888,98.8
1787234459556,3578720,98.8
1787234459615,3549184,100.0
1787234459679,3560496,100.0
1787234459740,3552624,99.0
1787234459802,3536864,99.0
1787234459855,3545472,100.0
1787234459918,3538944,100.0
1787234459972,3548752,100.0
1787234460036,3526464,100.0
1787234460093,3536496,99.4
1787234460156,3515792,99.4
1787234460219,3511056,99.6
1787234460276,3490992,99.6
1787234460344,3475696,100.0
1787234460404,3486576,100.0
1787234460461,3477856,99.4
1787234460519,3487952,99.4
1787234460581,3473568,100.0
1787234460648,3447472,100.0
1787234460711,3458528,100.0
1787234460772,3463376,100.0
1787234460835,3474400,99.1
1787234460889,3484048,99.1
1787234460953,3500704,99.9
1787234461016,3506336,99.9
1787234461080,3507264,99.0
1787234461134,3507520,99.0
1787234461190,3507568,99.0
1787234461245,3507632,100.0
1787234461309,3507872,100.0
1787234461372,3508112,99.0
1787234461436,3508208,99.0
1787234461493,3508208,100.0
1787234461558,3508208,100.0
1787234461620,3508208,99.0
1787234461679,3508208,99.0
1787234461740,3508208,100.0
1787234461803,3508208,100.0
1787234461860,3559088,97.3
1787234461920,3605072,97.3
1787234461977,3719456,92.8
1787234462039,3728000,92.8
1787234462098,3762992,89.1
1787234462162,3758800,89.1
1787234462221,3753360,88.3
1787234462284,3748544,88.3
1787234462340,3763328,89.6
1787234462401,3763456,89.6
1787234462459,3764128,92.8
1787234462516,3768816,92.8
1787234462571,3783376,92.8
1787234462627,3798432,95.4
1787234462689,3806336,95.4
1787234462752,3820048,98.5
1787234462805,3825072,98.5
1787234462869,3863536,97.0
1787234462924,3898800,97.0
1787234462987,3630784,99.3
1787234463051,3644656,99.3
1787234463114,3667232,99.1
1787234463177,3676816,99.1
1787234463237,3688496,97.9
1787234463298,3698880,97.9
1787234463355,3705040,95.1
1787234463420,3711952,95.1
1787234463483,3714880,96.5
1787234463546,3726368,96.5
1787234463613,3737904,97.7
1787234463676,3748304,97.7
1787234463731,3758208,98.6
1787234463786,3767376,98.6
1787234463850,3778832,99.3
1787234463913,3790416,99.3
1787234463974,3801584,99.3
1787234464038,3813328,99.3
1787234464096,3824256,98.2
1787234464151,3834672,98.2
1787234464210,3845376,97.6
1787234464273,3857056,97.6
1787234464337,3868608,99.2
1787234464400,3880160,99.2
1787234464462,3891072,100.0
1787234464525,3902432,100.0
1787234464580,3912752,100.0
1787234464638,3923232,99.4
1787234464701,3934752,99.4
1787234464765,3946336,100.0
1787234464828,3958080,100.0
1787234464891,3969632,99.4
1787234464955,3981088,99.4
1787234465013,3991920,100.0
1787234465075,4003376,100.0
1787234465138,4015232,99.6
1787234465197,4026288,99.6
1787234465253,4036576,100.0
1787234465320,4048912,100.0
1787234465381,4060432,100.0
1787234465443,4072240,100.0
1787234465500,4082528,98.8
1787234465563,4093968,98.8
1787234465625,4105280,100.0
1787234465686,4115936,100.0
1787234465746,4126576,100.0
1787234465809,4138016,100.0
1787234465873,4149696,98.2
1787234465937,4161632,98.2
1787234465990,4171040,99.1
1787234466052,4182496,99.1
1787234466119,4194432,100.0
1787234466182,4206160,100.0
1787234466241,4217072,99.7
1787234466304,4228864,99.7
1787234466358,4238960,100.0
1787234466423,4250192,100.0
1787234466490,4244944,100.0
1787234466552,4202288,100.0
1787234466619,4207152,100.0
1787234466675,4217168,100.0
1787234466738,4228512,99.2
1787234466802,4230944,99.2
1787234466868,4231808,100.0
1787234466931,4230016,100.0
1787234466993,4231072,100.0
1787234467061,4227552,100.0
1787234467119,4237680,99.0
1787234467173,4239216,99.0
1787234467239,4251264,100.0
1787234467295,4261328,100.0
1787234467361,4272640,98.8
1787234467424,4284304,98.8
1787234467488,4292208,100.0
1787234467542,4300528,100.0
1787234467604,4310416,100.0
1787234467667,4320864,100.0
1787234467728,4316528,99.2
1787234467790,4327552,99.2
1787234467853,4330224,100.0
1787234467916,4329488,100.0
1787234467979,4310672,98.1
1787234468037,4321136,98.1
1787234468103,4317648,100.0
1787234468163,4328608,100.0
1787234468224,4335936,98.8
1787234468287,4331072,98.8
1787234468350,4341904,97.3
1787234468413,4341072,97.3
1787234468476,4351952,99.2
1787234468540,4346384,99.2
1787234468601,4350784,99.4
1787234468664,4352672,99.4
1787234468727,4363936,98.4
1787234468788,4366464,98.4
1787234468849,4377664,99.6
1787234468906,4376912,99.6
1787234468962,4378592,99.6
1787234469024,4385920,100.0
1787234469093,4387792,100.0
1787234469155,4399232,98.2
1787234469213,4397120,98.2
1787234469276,4408832,99.9
1787234469334,4417680,99.9
1787234469397,4423472,100.0
1787234469460,4420448,100.0
1787234469527,4421360,98.8
1787234469583,4416784,98.8
1787234469643,4427744,99.8
1787234469703,4438640,99.8
1787234469761,4433632,100.0
1787234469817,4441808,100.0
1787234469884,4445312,98.5
1787234469949,4456816,98.5
1787234470012,4458928,98.8
1787234470074,4470608,98.8
1787234470134,4481712,100.0
1787234470197,4493328,100.0
1787234470257,4471264,99.0
1787234470320,4483072,99.0
1787234470387,4467824,100.0
1787234470454,4467424,100.0
1787234470517,4465936,100.0
1787234470576,4472448,100.0
1787234470636,4475856,98.1
1787234470692,4482400,98.1
1787234470751,4492512,100.0
1787234470814,4500112,100.0
1787234470873,4510944,99.0
1787234470935,4522368,99.0
1787234470989,4531952,100.0
1787234471052,4543552,100.0
1787234471115,4554480,99.0
1787234471171,4564608,99.0
1787234471229,4575168,99.0
1787234471293,4568624,100.0
1787234471356,4573424,98.4
1787234471419,4569536,98.4
1787234471479,4568208,98.4
1787234471542,4579456,100.0
1787234471602,4583424,100.0
1787234471664,4593168,100.0
1787234471727,4596864,100.0
1787234471790,4559616,100.0
1787234471853,4570832,100.0
1787234471915,4567488,99.4
1787234471969,4566496,99.4
1787234472031,4576608,100.0
1787234472092,4573696,100.0
1787234472154,4569632,98.6
1787234472212,4561504,98.6
1787234472269,4550160,100.0
1787234472326,4543072,100.0
1787234472389,4550192,100.0
1787234472452,4545888,100.0
1787234472506,4554528,99.7
1787234472566,4546640,99.7
1787234472628,4556992,98.3
1787234472688,4554608,98.3
1787234472747,4553376,100.0
1787234472803,4551648,100.0
1787234472866,4510528,98.4
1787234472927,4496208,98.4
1787234472984,4470576,98.4
1787234473040,4469120,100.0
1787234473105,4451552,100.0
1787234473170,4442576,100.0
1787234473235,4449808,100.0
1787234473291,4418976,98.8
1787234473350,4414112,98.8
1787234473405,4423680,98.4
1787234473467,4421760,98.4
1787234473527,4418128,100.0
1787234473587,4414912,100.0
1787234473647,4425888,98.6
1787234473712,4415776,98.6
1787234473777,4411824,100.0
1787234473841,4398688,100.0
1787234473905,4394560,100.0
1787234473963,4404768,100.0
1787234474025,4406720,98.8
1787234474088,4404768,98.8
1787234474149,4409744,98.8
1787234474210,4412864,98.8
1787234474268,4423648,100.0
1787234474330,4434832,100.0
1787234474393,4424720,99.3
1787234474451,4412848,99.3
1787234474514,4413824,100.0
1787234474578,4415248,100.0
1787234474635,4416080,99.1
1787234474696,4416432,99.1
1787234474760,4416656,100.0
1787234474823,4416976,100.0
1787234474880,4417040,99.1
1787234474940,4417072,99.1
1787234474999,4417120,99.7
1787234475063,4417136,99.7
1787234475126,4417152,100.0
1787234475188,4415648,100.0
1787234475251,4415920,99.4
1787234475306,4416064,99.4
1787234475370,4416144,99.4
1787234475433,4374640,100.0
1787234475496,4374784,98.6
1787234475560,4374896,98.6
1787234475623,4375056,99.6
1787234475683,4425472,99.6
1787234475747,4485888,91.6
1787234475808,4650560,91.6
1787234475865,4658560,91.6
1787234475929,4719680,87.6
1787234475992,4715376,87.6
1787234476055,4722624,83.2
1787234476114,4703360,83.2
1787234476176,4638048,77.5
1787234476235,4604144,77.5
1787234476292,4629872,80.5
1787234476354,4614304,80.5
1787234476414,4602656,86.7
1787234476479,4576896,86.7
1787234476536,4562928,88.4
1787234476596,4436112,88.4
1787234476659,4434720,86.3
1787234476724,4434752,86.3
1787234476784,4418672,87.4
1787234476847,4432256,87.4
1787234476902,4447504,91.8
1787234476967,4483024,91.8
1787234477031,4518816,92.8
1787234477089,4559248,92.8
1787234477147,4591872,92.4
1787234477210,4623840,92.4
1787234477273,4653568,96.4
1787234477337,4675488,96.4
1787234477401,4716560,94.9
1787234477464,4741008,94.9
1787234477522,4796464,94.2
1787234477584,4858128,94.2
1787234477644,4930976,90.8
1787234477709,4982256,90.8
1787234477773,5064864,89.3
1787234477828,5156624,89.3
1787234477892,5201712,86.5
1787234477955,5259216,86.5
1787234478010,5315712,87.9
1787234478074,5381696,87.9
1787234478132,5414160,89.2
1787234478193,5432064,89.2
1787234478247,5420800,89.2
1787234478303,5442048,93.3
1787234478366,5435264,93.3
1787234478429,5411040,93.4
1787234478484,5384416,93.4
1787234478544,5318240,95.4
1787234478607,5240464,95.4
1787234478666,5193456,96.4
1787234478732,5141248,96.4
1787234478795,5135296,95.6
1787234478856,5046304,95.6
1787234478921,5019264,97.6
1787234478984,4986016,97.6
1787234479040,4883952,99.2
1787234479097,4894656,99.2
1787234479160,4881888,100.0
1787234479221,4879632,100.0
1787234479281,4890752,98.3
1787234479338,4901216,98.3
1787234479393,4904368,100.0
1787234479449,4914928,100.0
1787234479512,4917248,100.0
1787234479574,4928704,100.0
1787234479637,4940448,99.9
1787234479700,4952352,99.9
1787234479763,4963360,99.1
1787234479826,4967696,99.1
1787234479882,4959584,99.4
1787234479937,4926816,99.4
1787234480000,4938000,99.4
1787234480063,4928224,100.0
1787234480126,4836752,100.0
1787234480188,4831120,99.7
1787234480250,4815008,99.7
1787234480313,4826064,99.0
1787234480376,4837504,99.0
1787234480445,4798736,100.0
1787234480514,4780832,97.2
1787234480574,4772160,97.2
1787234480639,4768432,96.7
1787234480699,4779648,96.7
1787234480761,4742752,98.8
1787234480822,4741328,98.8
1787234480886,4747152,99.2
1787234480940,4734208,99.2
1787234480998,4744240,99.2
1787234481056,4744256,98.7
1787234481117,4734768,98.7
1787234481181,4745072,100.0
1787234481244,4704768,100.0
1787234481301,4715056,100.0
1787234481362,4692384,100.0
1787234481425,4676400,99.3
1787234481485,4650320,99.3
1787234481549,4536160,98.4
1787234481603,4546000,98.4
1787234481662,4523040,97.1
1787234481724,4509440,97.1
1787234481781,4519936,97.8
1787234481844,4531616,97.8
1787234481898,4518032,99.6
1787234481962,4479616,99.6
1787234482019,4468912,99.9
1787234482080,4479840,99.9
1787234482144,4468416,98.4
1787234482211,4463104,98.4
1787234482272,4464336,100.0
1787234482335,4461632,100.0
1787234482395,4461632,99.9
1787234482458,4450112,99.9
1787234482524,4433424,99.6
1787234482588,4432400,99.6
1787234482651,4425472,99.4
1787234482713,4414160,99.4
1787234482770,4408144,100.0
1787234482835,4401616,100.0
1787234482890,4399184,98.7
1787234482948,4369760,98.7
1787234483011,4346560,98.7
1787234483074,4352000,99.6
1787234483136,4348096,99.6
1787234483191,4338032,100.0
1787234483257,4333024,100.0
1787234483316,4332736,100.0
1787234483380,4217216,100.0
1787234483435,4206480,97.8
1787234483496,4218064,97.8
1787234483559,4212528,99.6
1787234483620,4164240,99.6
1787234483688,4150832,99.5
1787234483745,4161072,99.5
1787234483805,4120320,100.0
1787234483861,4079200,100.0
1787234483924,4090800,100.0
1787234483980,4083904,100.0
1787234484043,4066992,100.0
1787234484101,4054080,100.0
1787234484164,4036640,97.6
1787234484228,4024448,97.6
1787234484290,4035888,98.6
1787234484354,4025888,98.6
1787234484413,4014688,98.8
1787234484474,4001168,98.8
1787234484535,4012464,100.0
1787234484597,4024224,100.0
1787234484660,4035824,98.5
1787234484722,4047456,98.5
1787234484783,4058976,100.0
1787234484846,4070752,100.0
1787234484909,4082144,100.0
1787234484974,4082016,100.0
1787234485036,4092960,99.4
1787234485090,4070400,99.4
1787234485150,4081104,99.7
1787234485208,4062704,99.7
1787234485271,4074272,99.7
1787234485339,4032048,99.7
1787234485398,4043008,100.0
1787234485458,4024224,100.0
1787234485518,4034976,100.0
1787234485579,4017104,99.6
1787234485639,4011024,99.6
1787234485706,3996096,100.0
1787234485769,4007168,97.6
1787234485832,3981296,97.6
1787234485890,3759616,97.6
1787234485953,3734192,97.1
1787234486016,3741584,97.1
1787234486079,3753104,97.9
1787234486132,3733984,97.9
1787234486191,3744432,100.0
1787234486246,3754192,100.0
1787234486309,3731648,99.8
1787234486372,3741472,99.8
1787234486437,3704272,98.4
1787234486501,3639072,98.4
1787234486556,3534176,99.3
1787234486613,3460352,99.3
1787234486673,3414800,96.3
1787234486737,3407760,96.3
1787234486800,3402448,98.7
1787234486857,3412832,98.7
1787234486919,3403712,100.0
1787234486973,3397696,100.0
1787234487029,3393920,99.5
1787234487092,3387664,99.5
1787234487151,3389536,98.6
1787234487214,3375040,98.6
1787234487268,3384784,98.6
1787234487329,3376496,100.0
1787234487395,3366272,100.0
1787234487457,3377712,100.0
1787234487513,3368464,100.0
1787234487575,3343312,100.0
1787234487634,3334560,100.0
1787234487697,3315632,98.4
1787234487756,3309216,98.4
1787234487819,3301568,99.0
1787234487882,3282672,99.0
1787234487939,3260384,100.0
1787234488002,3223824,100.0
1787234488067,3195360,100.0
1787234488129,3043232,100.0
1787234488186,3042752,98.9
1787234488245,3033648,98.9
1787234488308,3031008,97.8
1787234488372,3018512,97.8
1787234488426,3028480,98.4
1787234488488,3011952,98.4
1787234488545,3022848,100.0
1787234488608,3007168,100.0
1787234488665,2977984,98.2
1787234488726,2971520,98.2
1787234488789,2971680,100.0
1787234488852,2968544,100.0
1787234488918,2956176,98.7
1787234488976,2964832,98.7
1787234489037,2969280,98.8
1787234489096,2948144,98.8
1787234489159,2959776,100.0
1787234489217,2956368,100.0
1787234489279,2953552,99.3
1787234489342,2965168,99.3
1787234489399,2976032,99.3
1787234489454,2986272,100.0
1787234489517,2998096,100.0
1787234489580,3009488,99.9
1787234489641,3004608,99.9
1787234489704,2988400,99.4
1787234489768,2969232,99.4
1787234489833,2941616,99.3
1787234489898,2917952,99.3
1787234489953,2920336,100.0
1787234490013,2909808,100.0
1787234490071,2919856,99.1
1787234490131,2930464,99.1
1787234490190,2927808,100.0
1787234490247,2930752,100.0
1787234490310,2925168,99.5
1787234490373,2930048,99.5
1787234490437,2918528,100.0
1787234490500,2927152,100.0
1787234490563,2938320,100.0
1787234490625,2948048,100.0
1787234490688,2954208,99.0
1787234490748,2960928,99.0
1787234490804,2904592,98.9
1787234490870,2876048,98.9
1787234490927,2860192,100.0
1787234490990,2843872,100.0
1787234491053,2828272,98.9
1787234491116,2832544,98.9
1787234491179,2830800,100.0
1787234491242,2825184,100.0
1787234491305,2819776,99.0
1787234491366,2824384,99.0
1787234491427,2820512,99.9
1787234491488,2813376,99.9
1787234491547,2760416,99.9
1787234491610,2761200,99.9
1787234491674,2754656,100.0
1787234491734,2754944,100.0
1787234491797,2754944,99.1
1787234491860,2756496,99.1
1787234491920,2748128,100.0
1787234491975,2748176,100.0
1787234492039,2748240,99.1
1787234492095,2748336,99.1
1787234492158,2852912,99.2
1787234492216,2870688,99.2
1787234492273,2896944,99.2
1787234492337,2939248,94.4
1787234492400,2971520,94.4
1787234492463,2994848,94.8
1787234492526,3042464,94.8
1787234492589,3082704,94.9
1787234492649,3121360,94.9
1787234492713,3160384,95.5
1787234492776,3197552,95.5
1787234492829,3220544,93.1
1787234492893,3229904,93.1
1787234492948,3249024,91.6
1787234493013,3237488,91.6
1787234493079,3255312,90.2
1787234493135,3262304,90.2
1787234493199,3276000,90.4
1787234493259,3144080,90.4
1787234493322,3180608,81.7
1787234493380,3139648,81.7
1787234493442,3158448,88.5
1787234493506,3167296,88.5
1787234493571,3200000,90.6
1787234493632,3203680,90.6
1787234493697,3242656,90.6
1787234493762,3330640,90.6
1787234493823,3385968,92.7
1787234493876,3410112,92.7
1787234493940,3509216,89.4
1787234494004,3621856,89.4
1787234494067,3744912,90.6
1787234494130,3770912,90.6
1787234494191,3840288,91.7
1787234494253,3941824,91.7
1787234494311,4051584,87.3
1787234494375,4170288,87.3
1787234494437,4297792,89.7
1787234494502,4396464,89.7
1787234494564,4503408,88.5
1787234494631,4601408,88.5
1787234494688,4700384,78.3
1787234494748,4793792,78.3
1787234494809,4907056,80.4
1787234494865,5012608,80.4
1787234494923,5108112,81.1
1787234494988,5212640,81.1
1787234495052,5304560,81.1
1787234495110,5391632,81.1
1787234495169,5449776,84.7
1787234495232,5455296,84.7
1787234495290,5477456,88.2
1787234495353,5503392,88.2
1787234495407,5592544,88.2
1787234495463,5642720,93.9
1787234495517,5667312,93.9
1787234495576,5714768,94.8
1787234495635,5760544,94.8
1787234495699,5814512,95.1
1787234495758,5858816,95.1
1787234495820,5913088,96.7
1787234495885,5952720,96.7
1787234495946,6014384,97.8
1787234496009,6020992,97.8
1787234496066,5963872,96.4
1787234496129,6008848,96.4
1787234496191,6020384,90.6
1787234496252,6012272,90.6
1787234496316,6012272,56.6
1787234496377,5991856,56.6
1787234496435,5991856,35.4
