unix_ms,rss_kb,cpu_pct
1787234652020,2124384,99.6
1787234652073,2133984,100.0
1787234652130,2143936,100.0
1787234652184,2153552,99.6
1787234652247,2164880,99.6
1787234652310,2176336,100.0
1787234652373,2187328,100.0
1787234652436,2197792,99.7
1787234652497,2208864,99.7
1787234652560,2219856,100.0
1787234652621,2230544,100.0
1787234652684,2241728,99.6
1787234652746,2252736,99.6
1787234652801,2262480,99.6
1787234652858,2272432,100.0
1787234652914,2282032,100.0
1787234652971,2292288,99.3
1787234653030,2302896,99.3
1787234653088,2313120,100.0
1787234653151,2324448,100.0
1787234653214,2336064,99.1
1787234653276,2347232,99.1
1787234653338,2358336,100.0
1787234653401,2369648,100.0
1787234653464,2380800,99.1
1787234653526,2391856,99.1
1787234653580,2400928,100.0
1787234653642,2412192,100.0
1787234653703,2423360,100.0
1787234653766,2434928,100.0
1787234653823,2444848,99.9
1787234653885,2456000,99.9
1787234653939,2465792,99.6
1787234654002,2466368,99.6
1787234654063,2466368,97.5
1787234654123,2466368,97.5
1787234654187,2466368,99.8
1787234654250,2466368,99.8
1787234654312,2466368,99.9
1787234654367,2466368,99.9
1787234654426,2466368,99.9
1787234654487,2466368,100.0
1787234654550,2466368,100.0
1787234654612,2467488,100.0
1787234654675,2478896,100.0
1787234654737,2490320,100.0
1787234654799,2501760,100.0
1787234654857,2512272,98.8
1787234654919,2523824,98.8
1787234654977,2533968,100.0
1787234655032,2543904,100.0
1787234655088,2554048,100.0
1787234655151,2565488,100.0
1787234655213,2577088,99.6
1787234655272,2587632,99.6
1787234655331,2598048,100.0
1787234655391,2608912,100.0
1787234655448,2618512,99.3
1787234655505,2628624,99.3
1787234655568,2639712,99.5
1787234655631,2650944,99.5
1787234655693,2662336,99.8
1787234655757,2673200,99.8
1787234655818,2683904,99.6
1787234655881,2694480,99.6
1787234655944,2705264,100.0
1787234656005,2716160,100.0
1787234656059,2725984,100.0
1787234656117,2736192,99.5
1787234656179,2747504,99.5
1787234656242,2758304,100.0
1787234656300,2768416,100.0
1787234656356,2778160,100.0
1787234656417,2788688,100.0
1787234656480,2800096,100.0
1787234656534,2809760,100.0
1787234656592,2819504,99.4
1787234656645,2828848,99.4
1787234656705,2839424,99.7
1787234656769,2849328,99.7
1787234656832,2859680,99.3
1787234656893,2870416,99.3
1787234656955,2881280,99.3
1787234657015,2891920,99.3
1787234657073,2902160,100.0
1787234657133,2911904,100.0
1787234657191,2922464,100.0
1787234657247,2932640,100.0
1787234657301,2940512,100.0
1787234657362,2950880,99.9
1787234657416,2959632,99.9
1787234657478,2970272,100.0
1787234657537,2980544,100.0
1787234657600,2991872,99.8
1787234657663,3003232,99.8
1787234657722,3013920,98.4
1787234657784,3024976,98.4
1787234657844,3035488,100.0
1787234657904,3046368,100.0
1787234657965,3057328,98.7
1787234658028,3068688,98.7
1787234658090,3078992,100.0
1787234658150,3089664,100.0
1787234658213,3100800,98.9
1787234658276,3112112,98.9
1787234658338,3123152,100.0
1787234658401,3134224,100.0
1787234658461,3144944,99.0
1787234658517,3154560,99.0
1787234658573,3164272,99.7
1787234658633,3174960,99.7
1787234658692,3185360,99.7
1787234658750,3195344,100.0
1787234658813,3206560,100.0
1787234658872,3217008,100.0
1787234658929,3227088,100.0
1787234658987,3237248,99.7
1787234659041,3246848,99.7
1787234659101,3257344,100.0
1787234659164,3268704,100.0
1787234659218,3277792,100.0
1787234659280,3289056,100.0
1787234659343,3300656,99.4
1787234659406,3312096,99.4
1787234659469,3322752,100.0
1787234659523,3332096,100.0
1787234659584,3342704,99.2
1787234659641,3352992,99.2
1787234659704,3364432,100.0
1787234659768,3375696,100.0
1787234659831,3381632,99.6
1787234659894,3381632,99.6
1787234659957,3381632,100.0
1787234660011,3381632,100.0
1787234660070,3381632,100.0
1787234660133,3381632,100.0
1787234660197,3381632,100.0
1787234660251,3381632,98.7
1787234660313,3381632,98.7
1787234660374,3381632,100.0
1787234660436,3381632,100.0
1787234660499,3381632,98.9
1787234660563,3381632,98.9
1787234660617,3381632,100.0
1787234660676,3381632,100.0
1787234660739,3381632,99.1
1787234660800,3381632,99.1
1787234660863,3381632,100.0
1787234660927,3381632,100.0
1787234660990,3381632,100.0
1787234661052,3386816,100.0
1787234661108,3397296,99.7
1787234661168,3408208,99.7
1787234661230,3419616,100.0
1787234661291,3430480,100.0
1787234661348,3440656,99.3
1787234661411,3452272,99.3
1787234661466,3462256,100.0
1787234661529,3473728,100.0
1787234661585,3483632,99.5
1787234661647,3494400,99.5
1787234661700,3503280,99.5
1787234661763,3513840,100.0
1787234661822,3524192,100.0
1787234661885,3535792,100.0
1787234661939,3545088,100.0
1787234661997,3555008,99.4
1787234662054,3565024,99.4
1787234662118,3575728,98.3
1787234662181,3586704,98.3
1787234662244,3597936,100.0
1787234662307,3609264,100.0
1787234662362,3619216,99.0
1787234662416,3628224,99.0
1787234662480,3639872,100.0
1787234662540,3650432,100.0
1787234662596,3659936,99.2
1787234662656,3670352,99.2
1787234662719,3681584,100.0
1787234662778,3691920,100.0
1787234662835,3701504,99.1
1787234662890,3711280,99.1
1787234662953,3722320,99.1
1787234663010,3730496,100.0
1787234663071,3740688,100.0
1787234663134,3751472,99.0
1787234663197,3762512,99.0
1787234663261,3773536,100.0
1787234663324,3784704,100.0
1787234663387,3794832,100.0
1787234663450,3806288,100.0
1787234663513,3816000,100.0
1787234663576,3826544,100.0
1787234663636,3836336,99.4
1787234663699,3846848,99.4
1787234663763,3858032,98.7
1787234663824,3868960,98.7
1787234663887,3880144,100.0
1787234663947,3890816,100.0
1787234664003,3900784,100.0
1787234664066,3911840,100.0
1787234664126,3922656,99.6
1787234664189,3934016,99.6
1787234664245,3943776,98.2
1787234664307,3954064,98.2
1787234664367,3964768,100.0
1787234664430,3975600,100.0
1787234664486,3985392,100.0
1787234664545,3995936,100.0
1787234664601,4005920,100.0
1787234664664,4016880,100.0
1787234664720,4026784,99.5
1787234664781,4037280,99.5
1787234664842,4048000,99.6
1787234664900,4058080,99.6
1787234664956,4067984,98.6
1787234665015,4078624,98.6
1787234665075,4089216,98.6
1787234665132,4099504,99.8
1787234665191,4110160,99.8
1787234665254,4121360,100.0
1787234665310,4131392,100.0
1787234665363,4140656,99.3
1787234665417,4150160,99.3
1787234665471,4159360,100.0
1787234665534,4170736,100.0
1787234665591,4180896,100.0
1787234665654,4192320,100.0
1787234665717,4203456,99.0
1787234665776,4213968,99.0
1787234665839,4225408,100.0
1787234665903,4236304,100.0
1787234665961,4246784,99.5
1787234666020,4257520,99.5
1787234666084,4268976,99.0
1787234666146,4280208,99.0
1787234666210,4291424,99.7
1787234666269,4302096,99.7
1787234666332,4313520,99.7
1787234666395,4325008,100.0
1787234666455,4335952,100.0
1787234666509,4345648,100.0
1787234666572,4356592,100.0
1787234666632,4367312,100.0
1787234666690,4377136,100.0
1787234666754,4387856,99.6
1787234666816,4398432,99.6
1787234666879,4409568,100.0
1787234666942,4420704,100.0
1787234667006,4431504,99.1
1787234667060,4441312,99.1
1787234667119,4451520,100.0
1787234667182,4462512,100.0
1787234667238,4472592,99.3
1787234667299,4483648,99.3
1787234667354,4493648,100.0
1787234667412,4504240,100.0
1787234667474,4514736,99.1
1787234667537,4526032,99.1
1787234667595,4535936,100.0
1787234667650,4545408,100.0
1787234667710,4556208,100.0
1787234667770,4566704,99.1
1787234667826,4576400,99.1
1787234667883,4586528,100.0
1787234667946,4597248,100.0
1787234668001,4605776,100.0
1787234668065,4615472,100.0
1787234668121,4624832,99.7
1787234668177,4634752,99.7
1787234668240,4645632,100.0
1787234668301,4656192,100.0
1787234668361,4666816,99.3
1787234668424,4676992,99.3
1787234668487,4688288,100.0
1787234668542,4696544,100.0
1787234668601,4706496,99.1
1787234668664,4716720,99.1
1787234668726,4727408,100.0
1787234668788,4738240,100.0
1787234668850,4749376,99.1
1787234668914,4754880,99.1
1787234668973,4754880,100.0
1787234669037,4754880,100.0
1787234669097,4754880,99.7
1787234669155,4754880,99.7
1787234669209,4754880,99.7
1787234669273,4754880,100.0
1787234669331,4754880,100.0
1787234669395,4754880,99.3
1787234669450,4754880,99.3
1787234669512,4754880,100.0
1787234669575,4754880,100.0
1787234669637,4754880,99.1
1787234669691,4754880,99.1
1787234669754,4754880,100.0
1787234669817,4754880,100.0
1787234669878,4754880,99.1
1787234669941,4754880,99.1
1787234670004,4754880,100.0
1787234670068,4754880,100.0
1787234670121,4754880,99.0
1787234670182,4754880,99.0
1787234670240,4754880,100.0
1787234670301,4754880,100.0
1787234670364,4754880,100.0
1787234670427,4754880,100.0
1787234670483,4754880,98.8
1787234670547,4754880,98.8
1787234670605,4754880,100.0
1787234670669,4754880,100.0
1787234670728,4754880,99.0
1787234670787,4754880,99.0
1787234670851,4754880,99.6
1787234670905,4758144,99.6
1787234670963,4768464,99.6
1787234671026,4779504,99.8
1787234671083,4789584,99.8
1787234671140,4799920,100.0
1787234671199,4810112,100.0
1787234671254,4819920,99.3
1787234671317,4830688,99.3
1787234671375,4840288,100.0
1787234671434,4850832,100.0
1787234671489,4860384,100.0
1787234671551,4871040,100.0
1787234671614,4882208,100.0
1787234671671,4892144,100.0
1787234671731,4902720,99.4
1787234671794,4913552,99.4
1787234671857,4924880,100.0
1787234671915,4935280,100.0
1787234671974,4945648,100.0
1787234672030,4955680,99.3
1787234672092,4966880,99.3
1787234672151,4977120,100.0
1787234672208,4987168,100.0
1787234672266,4997376,99.6
1787234672326,5008112,99.6
1787234672382,5018048,100.0
1787234672444,5029024,100.0
1787234672506,5039600,99.3
1787234672563,5049696,99.3
1787234672626,5060976,100.0
1787234672683,5071424,100.0
1787234672746,5082656,99.1
1787234672806,5093488,99.1
1787234672869,5104624,100.0
1787234672932,5115776,100.0
1787234672991,5126448,99.0
1787234673055,5138000,99.0
1787234673116,5148992,100.0
1787234673179,5160528,100.0
1787234673242,5172048,100.0
1787234673305,5183472,100.0
1787234673367,5194864,99.7
1787234673428,5206080,99.7
1787234673491,5217616,100.0
1787234673544,5226944,100.0
1787234673604,5237216,100.0
1787234673663,5247872,99.8
1787234673723,5258224,99.8
1787234673783,5268784,100.0
1787234673842,5278992,100.0
1787234673903,5290128,99.3
1787234673966,5301392,99.3
1787234674029,5312192,100.0
1787234674091,5323536,100.0
1787234674150,5333760,99.1
1787234674211,5344432,99.1
1787234674274,5355792,100.0
1787234674330,5365648,100.0
1787234674392,5377424,99.0
1787234674456,5388096,99.0
1787234674509,5397888,100.0
1787234674572,5408816,100.0
1787234674635,5419648,99.4
1787234674688,5429088,99.4
1787234674750,5440176,100.0
1787234674811,5450736,100.0
1787234674870,5460608,98.6
1787234674928,5470672,98.6
1787234674988,5481104,99.5
1787234675051,5490704,99.5
1787234675111,5500752,99.5
1787234675174,5511664,100.0
1787234675232,5522000,100.0
1787234675295,5533136,100.0
1787234675358,5544368,100.0
1787234675420,5554672,99.7
1787234675478,5565264,99.7
1787234675538,5574400,100.0
1787234675598,5584224,100.0
1787234675661,5594912,99.3
1787234675724,5605152,99.3
1787234675780,5615232,100.0
1787234675841,5626096,100.0
1787234675904,5637744,99.1
1787234675966,5648880,99.1
1787234676029,5660096,99.1
1787234676089,5670656,99.1
1787234676150,5681648,100.0
1787234676213,5692704,100.0
1787234676275,5703344,99.1
1787234676335,5713184,99.1
1787234676395,5723936,100.0
1787234676451,5733856,100.0
1787234676510,5744192,99.0
1787234676563,5753760,99.0
1787234676621,5764000,100.0
1787234676677,5773968,100.0
1787234676740,5785264,100.0
1787234676794,5794432,100.0
1787234676849,5804256,100.0
1787234676912,5815424,99.7
1787234676968,5825504,99.7
1787234677026,5835792,100.0
1787234677089,5847152,100.0
1787234677150,5858336,99.3
1787234677213,5869712,99.3
1787234677273,5880624,100.0
1787234677327,5890480,100.0
1787234677389,5901408,99.1
1787234677446,5911520,99.1
1787234677509,5922192,100.0
1787234677570,5933184,100.0
1787234677631,5944144,99.1
1787234677693,5955360,99.1
1787234677756,5966592,100.0
1787234677816,5977392,100.0
1787234677877,5988512,100.0
1787234677941,5999872,100.0
1787234678003,6011280,100.0
1787234678065,6022640,100.0
1787234678128,6034224,99.4
1787234678187,6044784,99.4
1787234678250,6056272,99.7
1787234678312,6067504,99.7
1787234678376,6079104,99.7
1787234678432,6089344,99.7
1787234678492,6100240,99.7
1787234678550,6110592,100.0
1787234678611,6121232,100.0
1787234678666,6130784,99.6
1787234678729,6141424,99.6
1787234678792,6152272,100.0
1787234678852,6162816,100.0
1787234678906,6172288,99.3
1787234678969,6182912,99.3
1787234679030,6193072,100.0
1787234679088,6203264,100.0
1787234679150,6213488,99.1
1787234679203,6222416,99.1
1787234679266,6233408,100.0
1787234679329,6244400,100.0
1787234679389,6255088,99.0
1787234679452,6265328,99.0
1787234679512,6275952,100.0
1787234679567,6285312,100.0
1787234679624,6294944,100.0
1787234679687,6305616,99.0
1787234679750,6316528,99.0
1787234679813,6327248,99.0
1787234679870,6336640,99.0
1787234679930,6346256,99.1
1787234679994,6357152,99.1
1787234680053,6365984,100.0
1787234680109,6374704,100.0
1787234680170,6384432,99.1
1787234680227,6394016,99.1
1787234680286,6404272,100.0
1787234680348,6414800,100.0
1787234680411,6425680,99.0
1787234680474,6435472,99.0
1787234680535,6446048,100.0
1787234680591,6454288,100.0
1787234680653,6464256,99.0
1787234680710,6474016,99.0
1787234680772,6483584,100.0
1787234680833,6494064,100.0
1787234680896,6504864,100.0
1787234680959,6516208,100.0
1787234681022,6527392,99.6
1787234681086,6538480,99.6
1787234681146,6548960,100.0
1787234681201,6558976,100.0
1787234681265,6570208,99.1
1787234681328,6580992,99.1
1787234681391,6591440,100.0
1787234681454,6602288,100.0
1787234681512,6612480,99.1
1787234681575,6623328,99.1
1787234681633,6633328,99.5
1787234681689,6643216,99.5
1787234681745,6653104,99.5
1787234681806,6663936,100.0
1787234681870,6675280,100.0
1787234681932,6685840,98.7
1787234681992,6696400,98.7
1787234682051,6706960,99.7
1787234682106,6716608,99.7
1787234682168,6727632,100.0
1787234682228,6738624,100.0
1787234682284,6748448,99.2
1787234682343,6759008,99.2
1787234682401,6769376,100.0
1787234682461,6780080,100.0
1787234682514,6789504,100.0
1787234682573,6799616,100.0
1787234682636,6810976,100.0
1787234682699,6814880,100.0
1787234682763,6814880,99.3
1787234682821,6814880,99.3
1787234682883,6814880,99.0
1787234682938,6814880,99.0
1787234683001,6814880,99.0
1787234683063,6814880,100.0
1787234683125,6814880,100.0
1787234683189,6814880,100.0
1787234683244,6814880,100.0
1787234683308,6814880,100.0
1787234683371,6814880,100.0
1787234683434,6814880,100.0
1787234683491,6814880,100.0
1787234683554,6814864,99.7
1787234683616,6814864,99.7
1787234683677,6814864,100.0
1787234683735,6814864,100.0
1787234683798,6814864,99.4
1787234683861,6814864,99.4
1787234683920,6814864,100.0
1787234683976,6814864,100.0
1787234684039,6814864,99.2
1787234684102,6814864,99.2
1787234684159,6814864,100.0
1787234684218,6814864,100.0
1787234684282,6814864,99.1
1787234684344,6814864,99.1
1787234684406,6814864,100.0
1787234684460,6814864,100.0
1787234684523,6814864,99.1
1787234684582,6814864,99.1
1787234684640,6814864,99.1
1787234684697,6814864,99.1
1787234684752,6814864,99.1
1787234684815,6814864,100.0
1787234684878,6814864,100.0
1787234684942,6814864,100.0
1787234685002,6814864,100.0
1787234685065,6814864,99.5
1787234685124,6814864,99.5
1787234685187,6814864,100.0
1787234685248,6814864,100.0
1787234685312,6814864,99.2
1787234685375,6814864,99.2
1787234685438,6814864,100.0
1787234685502,6814864,100.0
1787234685564,6814864,99.7
1787234685626,6814864,99.7
1787234685689,6814864,100.0
1787234685753,6814864,100.0
1787234685813,6814864,99.2
1787234685876,6818032,99.2
1787234685934,6828480,100.0
1787234685997,6839840,100.0
1787234686059,6850768,99.1
1787234686114,6860096,99.1
1787234686175,6870976,100.0
1787234686234,6881808,100.0
1787234686297,6892832,99.7
1787234686358,6903648,99.7
1787234686421,6915136,100.0
1787234686484,6926496,100.0
1787234686546,6937600,99.3
1787234686601,6947248,99.3
1787234686660,6958016,100.0
1787234686724,6969632,100.0
1787234686787,6981040,99.1
1787234686843,6991184,99.1
1787234686906,7002448,100.0
1787234686969,7013360,100.0
1787234687026,7023008,100.0
1787234687087,7033504,100.0
1787234687144,7043664,100.0
1787234687207,7055040,100.0
1787234687270,7065920,100.0
1787234687332,7077056,100.0
1787234687392,7087664,100.0
1787234687455,7098496,99.6
1787234687513,7109104,99.6
1787234687576,7120448,100.0
1787234687640,7131856,100.0
1787234687702,7143376,99.2
1787234687765,7154032,99.2
1787234687823,7164208,100.0
1787234687886,7175152,100.0
1787234687949,7186224,99.1
1787234688011,7197408,99.1
1787234688074,7208480,100.0
1787234688138,7219376,100.0
1787234688201,7230480,100.0
1787234688254,7239808,100.0
1787234688310,7248208,99.1
1787234688371,7258416,99.1
1787234688426,7268080,100.0
1787234688481,7277856,100.0
1787234688541,7288464,99.0
1787234688600,7298928,99.0
1787234688664,7308320,99.0
1787234688720,7318128,99.0
1787234688775,7327360,99.0
1787234688834,7336224,100.0
1787234688896,7346688,100.0
1787234688957,7356368,100.0
1787234689020,7367120,100.0
1787234689083,7377776,98.8
1787234689140,7387824,98.8
1787234689203,7397952,100.0
1787234689265,7408720,100.0
1787234689326,7418880,99.1
1787234689382,7428064,99.1
1787234689440,7437680,100.0
1787234689502,7418416,100.0
1787234689563,7429024,100.0
1787234689623,7438624,100.0
1787234689686,7449808,100.0
1787234689742,7439696,100.0
1787234689808,7429616,98.5
1787234689865,7420576,98.5
1787234689927,7410192,100.0
1787234689990,7401728,100.0
1787234690058,7385232,100.0
1787234690121,7396208,100.0
1787234690182,7403920,100.0
1787234690246,7414912,100.0
1787234690307,7413136,99.1
1787234690366,7401312,99.1
1787234690429,7412672,100.0
1787234690486,7422768,100.0
1787234690546,7433488,99.0
1787234690608,7395040,99.0
1787234690671,7405920,100.0
1787234690731,7395536,100.0
1787234690787,7405120,99.3
1787234690850,7387328,99.3
1787234690913,7398656,99.8
1787234690974,7378960,99.8
1787234691037,7390224,100.0
1787234691100,7401664,100.0
1787234691163,7364704,100.0
1787234691226,7343232,100.0
1787234691289,7354560,100.0
1787234691349,7332640,100.0
1787234691409,7343440,100.0
1787234691465,7334000,100.0
1787234691531,7341792,100.0
1787234691592,7238960,99.6
1787234691651,7249856,99.6
1787234691711,7242384,99.6
1787234691779,7219520,99.6
1787234691842,7230912,99.4
1787234691899,7207760,99.4
1787234691962,7218688,100.0
1787234692023,7198400,100.0
1787234692082,7208736,100.0
1787234692145,7190416,100.0
1787234692208,7201760,99.4
1787234692270,7179776,99.4
1787234692333,7161632,100.0
1787234692389,7171584,100.0
1787234692443,7154752,99.1
1787234692500,7164944,99.1
1787234692569,7146432,100.0
1787234692631,7157504,100.0
1787234692715,6705600,100.0
1787234692771,6689008,100.0
1787234692829,6669904,100.0
1787234692885,6679440,100.0
1787234692942,6659296,100.0
1787234693005,6670640,100.0
1787234693065,6642304,99.6
1787234693126,6652624,99.6
1787234693189,6617648,99.1
1787234693249,6613056,99.1
1787234693309,6587344,99.1
1787234693369,6556288,99.1
1787234693428,6541168,100.0
1787234693483,6550832,100.0
1787234693544,6537504,99.0
1787234693607,6548512,99.0
1787234693671,6395168,99.9
1787234693731,6406176,99.9
1787234693792,6382608,99.9
1787234693850,6391056,99.8
1787234693904,6370560,99.8
1787234693967,6380752,100.0
1787234694030,6360320,100.0
1787234694091,6347296,100.0
1787234694146,6357232,100.0
1787234694210,6328832,99.8
1787234694272,6340048,99.8
1787234694334,6320832,100.0
1787234694391,6301168,100.0
1787234694456,6275856,99.6
1787234694519,6286912,99.6
1787234694578,6297376,100.0
1787234694638,6307120,100.0
1787234694696,6317504,98.7
1787234694758,6328464,98.7
1787234694820,6339408,100.0
1787234694882,6350464,100.0
1787234694943,6329616,98.9
1787234695000,6339744,98.9
1787234695056,6321792,100.0
1787234695116,6332192,100.0
1787234695180,6343616,99.0
1787234695235,6337424,99.0
1787234695297,6317632,99.5
1787234695359,6328528,99.5
1787234695416,6301424,99.5
1787234695475,6312112,100.0
1787234695538,6323152,100.0
1787234695596,6333568,100.0
1787234695659,6344640,100.0
1787234695721,6355808,99.7
1787234695775,6364720,99.7
1787234695833,6374976,100.0
1787234695896,6361200,100.0
1787234695959,6343152,99.3
1787234696022,6354416,99.3
1787234696084,6330304,100.0
1787234696147,6341632,100.0
1787234696203,6321776,100.0
1787234696270,6304608,100.0
1787234696333,6316272,99.7
1787234696399,6287008,99.7
1787234696457,6271360,98.3
1787234696521,6282688,98.3
1787234696575,6193600,99.9
1787234696636,6170960,99.9
1787234696697,6152720,100.0
1787234696753,6163088,100.0
1787234696814,6144848,99.3
1787234696868,6154272,99.3
1787234696931,6132000,100.0
1787234696987,6141536,100.0
1787234697048,6117424,100.0
1787234697101,6126736,99.3
1787234697162,6137520,99.3
1787234697225,6111952,100.0
1787234697288,6093168,100.0
1787234697343,6103040,100.0
1787234697403,6087312,100.0
1787234697470,6060576,100.0
1787234697523,6070304,100.0
1787234697584,6081216,99.4
1787234697643,6091744,99.4
1787234697706,6064752,100.0
1787234697773,6052048,100.0
1787234697835,6063040,99.2
1787234697896,6043376,99.2
1787234697954,6026544,100.0
1787234698022,5968736,100.0
1787234698082,5940896,100.0
1787234698136,5949856,100.0
1787234698191,5929936,98.5
1787234698254,5940864,98.5
1787234698313,5931888,100.0
1787234698366,5926112,100.0
1787234698434,5907904,98.8
1787234698489,5917568,98.8
1787234698552,5928432,98.8
1787234698611,5938672,100.0
1787234698667,5948640,100.0
1787234698730,5926608,100.0
1787234698793,5937968,100.0
1787234698856,5918208,99.5
1787234698922,5904064,99.5
1787234698985,5914208,100.0
1787234699046,5895152,100.0
1787234699100,5904752,99.2
1787234699161,5887920,99.2
1787234699227,5873824,100.0
1787234699283,5883744,100.0
1787234699351,5858576,99.1
1787234699414,5869760,99.1
1787234699477,5881024,100.0
1787234699537,5891728,100.0
1787234699592,5901440,99.0
1787234699652,5911264,99.0
1787234699708,5921120,100.0
1787234699771,5918800,100.0
1787234699828,5893968,99.0
1787234699886,5884304,99.0
1787234699945,5874432,100.0
1787234700008,5885760,100.0
1787234700071,5876048,100.0
1787234700131,5849312,100.0
1787234700194,5804848,100.0
1787234700251,5380528,100.0
1787234700313,4982720,98.4
1787234700369,4964752,98.4
1787234700432,4976480,98.4
1787234700489,4957376,99.1
1787234700552,4968816,99.1
1787234700613,4979776,99.2
1787234700675,4958304,99.2
1787234700739,4955408,100.0
1787234700803,4940224,100.0
1787234700860,4950672,98.7
1787234700923,4932224,98.7
1787234700986,4926400,100.0
1787234701048,4925584,100.0
1787234701110,4914400,100.0
1787234701173,4913408,100.0
1787234701235,4884336,99.4
1787234701302,4881520,99.4
1787234701362,4867824,97.9
1787234701425,4835808,97.9
1787234701485,4846976,100.0
1787234701546,4858416,100.0
1787234701604,4843888,99.4
1787234701661,4836480,99.4
1787234701723,4848080,100.0
1787234701786,4806608,100.0
1787234701849,4778576,98.3
1787234701919,4730496,98.3
1787234701972,4739952,97.6
1787234702033,4750480,97.6
1787234702090,4740336,100.0
1787234702147,4714160,100.0
1787234702212,4684464,100.0
1787234702274,4695408,100.0
1787234702332,4677888,99.8
1787234702392,4688848,99.8
1787234702455,4660944,98.4
1787234702511,4670960,98.4
1787234702571,4681904,100.0
1787234702634,4677600,100.0
1787234702691,4667200,98.8
1787234702755,4664256,98.8
1787234702819,4671344,100.0
1787234702883,4682464,100.0
1787234702946,4659184,99.5
1787234703008,4670656,99.5
1787234703068,4642912,99.9
1787234703133,4649824,99.9
1787234703196,4659360,100.0
1787234703260,4653584,100.0
1787234703323,4580656,100.0
1787234703380,4588240,100.0
1787234703445,4580432,98.7
1787234703508,4604992,98.7
1787234703571,4589968,89.3
1787234703634,4629408,89.3
1787234703692,4674832,89.3
1787234703758,4694384,85.9
1787234703821,4690608,84.2
1787234703881,4701168,84.2
1787234703941,4791120,84.2
1787234704002,4816320,87.8
1787234704066,4831120,87.8
1787234704127,4868368,86.9
1787234704188,4893568,86.9
1787234704252,4924272,88.0
1787234704306,4942096,88.0
1787234704370,4966000,91.0
1787234704431,4992384,91.0
1787234704496,4993456,92.0
1787234704554,5021600,92.0
1787234704610,5048000,92.8
1787234704668,5059968,92.8
1787234704732,5066608,92.6
1787234704788,5080368,92.6
1787234704852,5072608,93.1
1787234704912,5066560,93.1
1787234704969,5102560,94.9
1787234705024,5137184,94.9
1787234705088,5178656,91.9
1787234705151,5212784,91.9
1787234705213,5262272,90.0
1787234705278,5319312,90.0
1787234705335,5385312,89.1
1787234705398,5437872,89.1
1787234705459,5504336,87.9
1787234705517,5550416,87.9
1787234705582,5597840,92.1
1787234705643,5627696,92.1
1787234705706,5673696,94.8
1787234705769,5698400,94.8
1787234705823,5716784,92.4
1787234705887,5733920,92.4
1787234705950,5749040,92.7
